ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
535,-9.5,-39,74.2,40,1,0,0,0,0,0,0,0,0,0,0,0
536,-39.9506172839506,24.2222222222222,36.6172839506173,81,1,0,0,0,0,0,0,0,0,0,0,0
537,11.8518518518519,-7.55555555555556,72.2716049382716,81,0,1,0,0,0,0,0,0,0,0,0,0
538,26.8358208955224,-2.14925373134328,55.1044776119403,67,0,1,0,0,0,0,0,0,0,0,0,0
539,25.05,63.15,20.2,80,0,1,0,0,0,0,0,0,0,0,0,0
540,6.12371134020619,23.979381443299,38.9690721649484,97,0,1,0,0,0,0,0,0,0,0,0,0
541,-23.5945945945946,-19.9459459459459,66.945945945946,74,1,0,0,0,0,0,0,0,0,0,0,0
542,44.3934426229508,8,55.016393442623,61,0,1,0,0,0,0,0,0,0,0,0,0
543,-9.43589743589744,58.8205128205128,-7.20512820512821,78,1,0,0,0,0,0,0,0,0,0,0,0
544,-33.1818181818182,28.3333333333333,-19.6969696969697,66,1,0,0,0,0,0,0,0,0,0,0,0
545,44.5263157894737,-13.7894736842105,42.2631578947368,38,0,1,0,0,0,0,0,0,0,0,0,0
546,-3.72972972972973,-25.2972972972973,56.9189189189189,37,1,0,0,0,0,0,0,0,0,0,0,0
547,21.4626865671642,60.6865671641791,-3.76119402985075,67,0,1,0,0,0,0,0,0,0,0,0,0
548,4.8955223880597,7.73134328358209,68.179104477612,67,0,1,0,0,0,0,0,0,0,0,0,0
549,25.8048780487805,-26.780487804878,74.3414634146342,41,0,1,0,0,0,0,0,0,0,0,0,0
550,-23.1282051282051,10.0512820512821,-16.3076923076923,39,1,0,0,0,0,0,0,0,0,0,0,0
551,-51.4920634920635,30.984126984127,19.9047619047619,63,1,0,0,0,0,0,0,0,0,0,0,0
552,-38,-7.70588235294118,62.1764705882353,68,1,0,0,0,0,0,0,0,0,0,0,0
553,3.97849462365591,32.3010752688172,33.0752688172043,93,0.118279569892473,0.881720430107527,0,0,0,0,0,0,0,0,0,0
554,47.125,5.125,26.7916666666667,48,0,1,0,0,0,0,0,0,0,0,0,0
555,-21.4444444444444,56.9444444444444,30.0833333333333,72,1,0,0,0,0,0,0,0,0,0,0,0
556,44.2857142857143,47.5714285714286,17.2142857142857,84,0,1,0,0,0,0,0,0,0,0,0,0
557,-39.7142857142857,28.4761904761905,20.4761904761905,42,1,0,0,0,0,0,0,0,0,0,0,0
558,50.1369863013699,11.1506849315069,39.4794520547945,73,0,1,0,0,0,0,0,0,0,0,0,0
559,-55.7692307692308,3.30769230769231,2.46153846153846,52,1,0,0,0,0,0,0,0,0,0,0,0
560,6.33333333333333,56.9583333333333,-14.3541666666667,96,0,1,0,0,0,0,0,0,0,0,0,0
561,9.28947368421053,-6.89473684210526,49.3421052631579,76,0,1,0,0,0,0,0,0,0,0,0,0
562,-48,14.7333333333333,7.15555555555556,90,1,0,0,0,0,0,0,0,0,0,0,0
563,-3.47619047619048,21.4761904761905,22.4761904761905,42,1,0,0,0,0,0,0,0,0,0,0,0
564,-11.5111111111111,-9.28888888888889,63.3555555555556,90,1,0,0,0,0,0,0,0,0,0,0,0
565,-33.7966101694915,26.8135593220339,-10.2033898305085,59,1,0,0,0,0,0,0,0,0,0,0,0
566,-5.44615384615385,21.9384615384615,55.4461538461539,65,1,0,0,0,0,0,0,0,0,0,0,0
567,-42.8181818181818,-21.0454545454545,41,44,1,0,0,0,0,0,0,0,0,0,0,0
568,-37.2777777777778,21.75,50.8611111111111,72,1,0,0,0,0,0,0,0,0,0,0,0
569,21.8536585365854,23.6585365853659,51.8780487804878,82,0,1,0,0,0,0,0,0,0,0,0,0
570,44.4,36.4,30.0941176470588,85,0,1,0,0,0,0,0,0,0,0,0,0
571,-29.953488372093,55.6046511627907,23.5581395348837,86,1,0,0,0,0,0,0,0,0,0,0,0
572,20.2456140350877,-8.66666666666667,59.2631578947368,57,0,1,0,0,0,0,0,0,0,0,0,0
573,-38.5679012345679,44.6913580246914,-9.60493827160494,81,1,0,0,0,0,0,0,0,0,0,0,0
574,-6.88888888888889,45.2380952380952,-25.4603174603175,63,1,0,0,0,0,0,0,0,0,0,0,0
575,-3.74545454545455,57.2363636363636,32.5818181818182,55,1,0,0,0,0,0,0,0,0,0,0,0
576,20.7368421052632,41.2982456140351,-15.859649122807,57,0,1,0,0,0,0,0,0,0,0,0,0
577,50.5652173913044,12.5869565217391,10.4782608695652,92,0,1,0,0,0,0,0,0,0,0,0,0
578,-35.6862745098039,-6.76470588235294,53.9607843137255,102,1,0,0,0,0,0,0,0,0,0,0,0
579,-35.5151515151515,57.1818181818182,14.3333333333333,66,1,0,0,0,0,0,0,0,0,0,0,0
580,-38.9387755102041,19.5510204081633,26.6122448979592,49,1,0,0,0,0,0,0,0,0,0,0,0
581,-7.5625,55.6666666666667,15.7291666666667,96,1,0,0,0,0,0,0,0,0,0,0,0
582,4.47272727272727,47.6545454545455,32.0363636363636,110,0.109090909090909,0.890909090909091,0,0,0,0,0,0,0,0,0,0
583,50,0.375,2.875,48,0,1,0,0,0,0,0,0,0,0,0,0
584,25.3164556962025,7.84810126582279,57.746835443038,79,0,1,0,0,0,0,0,0,0,0,0,0
585,10.575,62.1,12.25,80,0,1,0,0,0,0,0,0,0,0,0,0
586,41.5254237288136,32.7457627118644,-15.6271186440678,59,0,1,0,0,0,0,0,0,0,0,0,0
587,44.2539682539683,-1.46031746031746,56.4761904761905,63,0,1,0,0,0,0,0,0,0,0,0,0
588,-27.2368421052632,-4.07894736842105,68.8421052631579,76,1,0,0,0,0,0,0,0,0,0,0,0
589,-42.08,25.0933333333333,6.77333333333333,75,1,0,0,0,0,0,0,0,0,0,0,0
590,-39.0980392156863,23.5686274509804,-18.2352941176471,51,1,0,0,0,0,0,0,0,0,0,0,0
591,-14.28,-32.92,75.48,50,1,0,0,0,0,0,0,0,0,0,0,0
592,33.5949367088608,62.7594936708861,-0.430379746835443,79,0,1,0,0,0,0,0,0,0,0,0,0
593,-7.54285714285714,34.1714285714286,-10.5142857142857,70,1,0,0,0,0,0,0,0,0,0,0,0
594,-3.76470588235294,61.2705882352941,7.55294117647059,85,1,0,0,0,0,0,0,0,0,0,0,0
595,12.4444444444444,15.1111111111111,38.5925925925926,27,0,1,0,0,0,0,0,0,0,0,0,0
596,17.0357142857143,36.2857142857143,-20.8571428571429,56,0,1,0,0,0,0,0,0,0,0,0,0
597,-10.9285714285714,33.4523809523809,54.1904761904762,84,1,0,0,0,0,0,0,0,0,0,0,0
598,23.2368421052632,44.1315789473684,34.6052631578947,76,0,1,0,0,0,0,0,0,0,0,0,0
599,-31.1807228915663,23.8313253012048,45.3012048192771,83,1,0,0,0,0,0,0,0,0,0,0,0
600,-12.4705882352941,0.705882352941176,72.6176470588235,68,1,0,0,0,0,0,0,0,0,0,0,0
601,47.9816513761468,36.4220183486238,15.1192660550459,109,0,1,0,0,0,0,0,0,0,0,0,0
602,-14.3333333333333,15.2916666666667,-22.0833333333333,48,1,0,0,0,0,0,0,0,0,0,0,0
603,-12.1132075471698,47.0943396226415,15.0188679245283,53,1,0,0,0,0,0,0,0,0,0,0,0
604,51.1891891891892,41.1351351351351,-6.43243243243243,74,0,1,0,0,0,0,0,0,0,0,0,0
605,-51.5294117647059,36.7647058823529,4.29411764705882,68,1,0,0,0,0,0,0,0,0,0,0,0
606,-2.23809523809524,-8.85714285714286,33.5238095238095,42,1,0,0,0,0,0,0,0,0,0,0,0
607,-43.9692307692308,13.5692307692308,50.7384615384615,65,1,0,0,0,0,0,0,0,0,0,0,0
608,31.5675675675676,0.297297297297297,61.7297297297297,74,0,1,0,0,0,0,0,0,0,0,0,0
609,13.1714285714286,63.2857142857143,-17.4571428571429,70,0,1,0,0,0,0,0,0,0,0,0,0
610,-45.0746268656716,-16.865671641791,47.4626865671642,67,1,0,0,0,0,0,0,0,0,0,0,0
611,62.7924528301887,2.83018867924528,22.0377358490566,53,0,1,0,0,0,0,0,0,0,0,0,0
612,36.6896551724138,50.0689655172414,26.2528735632184,87,0,1,0,0,0,0,0,0,0,0,0,0
613,-51.1142857142857,13.9428571428571,37.4285714285714,70,1,0,0,0,0,0,0,0,0,0,0,0
614,-6.48717948717949,15.8717948717949,49.7948717948718,78,1,0,0,0,0,0,0,0,0,0,0,0
615,-45.6153846153846,38.8461538461538,8.46153846153846,52,1,0,0,0,0,0,0,0,0,0,0,0
616,11.9354838709677,-2.7741935483871,64.3440860215054,93,0,1,0,0,0,0,0,0,0,0,0,0
617,8.82666666666667,50.4266666666667,-9.44,75,0,1,0,0,0,0,0,0,0,0,0,0
618,52.1142857142857,26.4857142857143,-2.82857142857143,70,0,1,0,0,0,0,0,0,0,0,0,0
619,-32.5507246376812,53.3333333333333,-14.0579710144928,69,1,0,0,0,0,0,0,0,0,0,0,0
620,29.3103448275862,25.7011494252874,47.3333333333333,87,0,1,0,0,0,0,0,0,0,0,0,0
621,3.29310344827586,47.9827586206897,8.86206896551724,116,0.21551724137931,0.78448275862069,0,0,0,0,0,0,0,0,0,0
622,36.6410256410256,32.6410256410256,45.6153846153846,78,0,1,0,0,0,0,0,0,0,0,0,0
623,-27.8536585365854,29.4878048780488,51.219512195122,82,1,0,0,0,0,0,0,0,0,0,0,0
624,45.7272727272727,14.1515151515152,3.24242424242424,66,0,1,0,0,0,0,0,0,0,0,0,0
625,9.28767123287671,1.64383561643836,43.8082191780822,73,0,1,0,0,0,0,0,0,0,0,0,0
626,39,-20.7333333333333,66.9333333333333,30,0,1,0,0,0,0,0,0,0,0,0,0
627,33.1627906976744,41.7441860465116,29.6744186046512,86,0,1,0,0,0,0,0,0,0,0,0,0
628,-33.2063492063492,46.5396825396825,32.031746031746,63,1,0,0,0,0,0,0,0,0,0,0,0
629,11.4772727272727,57.1363636363636,34.8863636363636,88,0,1,0,0,0,0,0,0,0,0,0,0
630,-4.02409638554217,35.9518072289157,-24.8915662650602,83,1,0,0,0,0,0,0,0,0,0,0,0
631,-32.03125,48.65625,17.5,64,1,0,0,0,0,0,0,0,0,0,0,0
632,-3.64864864864865,-22.6216216216216,71.6486486486487,74,1,0,0,0,0,0,0,0,0,0,0,0
633,-43.9756097560976,-8.53658536585366,45,82,1,0,0,0,0,0,0,0,0,0,0,0
634,-7.84,17.4133333333333,41.8933333333333,75,1,0,0,0,0,0,0,0,0,0,0,0
635,36.2432432432432,50.2162162162162,10.4864864864865,74,0,1,0,0,0,0,0,0,0,0,0,0
636,-57.5890410958904,14.4931506849315,12.0821917808219,73,1,0,0,0,0,0,0,0,0,0,0,0
637,8.57777777777778,-20.8444444444444,50.1777777777778,45,0,1,0,0,0,0,0,0,0,0,0,0
638,47.3783783783784,9.35135135135135,19.6216216216216,74,0,1,0,0,0,0,0,0,0,0,0,0
639,-3.6,30.44,15.04,50,1,0,0,0,0,0,0,0,0,0,0,0
640,26.025974025974,66.9350649350649,6.18181818181818,77,0,1,0,0,0,0,0,0,0,0,0,0
641,-21.5308641975309,63.037037037037,-2.76543209876543,81,1,0,0,0,0,0,0,0,0,0,0,0
642,-11.8947368421053,18.6315789473684,63.2894736842105,76,1,0,0,0,0,0,0,0,0,0,0,0
643,5.18095238095238,44.552380952381,-16.7809523809524,105,0.095238095238095,0.904761904761905,0,0,0,0,0,0,0,0,0,0
644,39.4210526315789,57.6578947368421,-4.76315789473684,76,0,1,0,0,0,0,0,0,0,0,0,0
645,-58.2337662337662,-0.727272727272727,31.3246753246753,77,1,0,0,0,0,0,0,0,0,0,0,0
646,42.1081081081081,28.4594594594595,30.2972972972973,74,0,1,0,0,0,0,0,0,0,0,0,0
647,-1.38947368421053,37.2842105263158,37.4947368421053,95,0.789473684210526,0.210526315789474,0,0,0,0,0,0,0,0,0,0
648,1.64705882352941,15.0117647058824,46.0705882352941,85,0.376470588235294,0.623529411764706,0,0,0,0,0,0,0,0,0,0
649,55.8157894736842,18.7894736842105,27.2368421052632,76,0,1,0,0,0,0,0,0,0,0,0,0
650,-39.7619047619048,7.38095238095238,47.8809523809524,84,1,0,0,0,0,0,0,0,0,0,0,0
651,25.7142857142857,27.5510204081633,-18.3265306122449,49,0,1,0,0,0,0,0,0,0,0,0,0
652,-18.6923076923077,40.5,-20.1538461538462,52,1,0,0,0,0,0,0,0,0,0,0,0
653,39.9245283018868,9.16981132075472,27.0566037735849,53,0,1,0,0,0,0,0,0,0,0,0,0
654,26.4,35.6235294117647,49.8352941176471,85,0,1,0,0,0,0,0,0,0,0,0,0
655,29.3333333333333,43.3684210526316,-15.8245614035088,57,0,1,0,0,0,0,0,0,0,0,0,0
656,-47.5116279069767,35.6744186046512,-10.1860465116279,86,1,0,0,0,0,0,0,0,0,0,0,0
657,-22.3174603174603,2.34920634920635,51.7777777777778,63,1,0,0,0,0,0,0,0,0,0,0,0
658,5.91011235955056,28.6292134831461,51.8651685393258,89,0,1,0,0,0,0,0,0,0,0,0,0
659,7.58441558441558,-22.5454545454545,67.3506493506494,77,0,1,0,0,0,0,0,0,0,0,0,0
660,4.47619047619048,15.8571428571429,-22.1428571428571,42,0,1,0,0,0,0,0,0,0,0,0,0
661,-25.5081967213115,-14.9836065573771,55.7377049180328,61,1,0,0,0,0,0,0,0,0,0,0,0
662,47.1384615384615,26.6153846153846,-12.2153846153846,65,0,1,0,0,0,0,0,0,0,0,0,0
663,-27.6818181818182,15.2727272727273,-21.0454545454545,44,1,0,0,0,0,0,0,0,0,0,0,0
664,-26.8860759493671,14.6582278481013,62.1012658227848,79,1,0,0,0,0,0,0,0,0,0,0,0
665,19.7142857142857,57.0571428571429,23.8,70,0,1,0,0,0,0,0,0,0,0,0,0
666,47.1397849462366,1.80645161290323,42.752688172043,93,0,1,0,0,0,0,0,0,0,0,0,0
667,-55.8125,21.84375,19.5,64,1,0,0,0,0,0,0,0,0,0,0,0
668,46.3333333333333,20.3076923076923,29.7948717948718,78,0,1,0,0,0,0,0,0,0,0,0,0
669,-20.9393939393939,38.8484848484849,37.4545454545455,66,1,0,0,0,0,0,0,0,0,0,0,0
670,-2.83928571428571,50.4107142857143,0.517857142857143,112,0.964285714285714,0.035714285714286,0,0,0,0,0,0,0,0,0,0
671,-31.9493670886076,7.67088607594937,62.6582278481013,79,1,0,0,0,0,0,0,0,0,0,0,0
672,-37.9710144927536,57.1884057971015,3.53623188405797,69,1,0,0,0,0,0,0,0,0,0,0,0
673,7.79411764705882,46.0294117647059,-25.0588235294118,68,0,1,0,0,0,0,0,0,0,0,0,0
674,53.953488372093,21.2790697674419,3.81395348837209,86,0,1,0,0,0,0,0,0,0,0,0,0
675,-42.6060606060606,2.57575757575758,29.8484848484848,66,1,0,0,0,0,0,0,0,0,0,0,0
676,10.9538461538462,67.5076923076923,18.4,65,0,1,0,0,0,0,0,0,0,0,0,0
677,-51.6428571428571,25,-2.17857142857143,56,1,0,0,0,0,0,0,0,0,0,0,0
678,19.4352941176471,13.2705882352941,63.2235294117647,85,0,1,0,0,0,0,0,0,0,0,0,0
679,-21.3461538461538,15.0769230769231,49.3076923076923,52,1,0,0,0,0,0,0,0,0,0,0,0
680,50.1463414634146,4.5609756097561,34.2926829268293,82,0,1,0,0,0,0,0,0,0,0,0,0
681,25.2467532467532,43.4805194805195,43.7922077922078,77,0,1,0,0,0,0,0,0,0,0,0,0
682,-4.96385542168675,5.95180722891566,60.7469879518072,83,1,0,0,0,0,0,0,0,0,0,0,0
683,5.23076923076923,54.5384615384615,25.3333333333333,78,0,1,0,0,0,0,0,0,0,0,0,0
684,13.3469387755102,20.734693877551,-23.8367346938776,49,0,1,0,0,0,0,0,0,0,0,0,0
685,-48.2666666666667,3.44,50,75,1,0,0,0,0,0,0,0,0,0,0,0
686,57.4285714285714,-2.41269841269841,35.6507936507937,63,0,1,0,0,0,0,0,0,0,0,0,0
687,47.4736842105263,26.1052631578947,21.8157894736842,76,0,1,0,0,0,0,0,0,0,0,0,0
688,2.36363636363636,32.4646464646465,-13.8787878787879,99,0.313131313131313,0.686868686868687,0,0,0,0,0,0,0,0,0,0
689,36,-4.41025641025641,53.6923076923077,78,0,1,0,0,0,0,0,0,0,0,0,0
690,26.1194029850746,55.4328358208955,30.7462686567164,67,0,1,0,0,0,0,0,0,0,0,0,0
691,-60.7761194029851,5.67164179104478,15.7611940298507,67,1,0,0,0,0,0,0,0,0,0,0,0
692,35.5365853658537,46.4390243902439,17.5609756097561,82,0,1,0,0,0,0,0,0,0,0,0,0
693,-1.38297872340426,-6.80851063829787,49.5744680851064,94,0.808510638297872,0.191489361702128,0,0,0,0,0,0,0,0,0,0
694,11.25,12.5,-21.2916666666667,48,0,1,0,0,0,0,0,0,0,0,0,0
695,-29.4130434782609,13.4565217391304,52.4347826086957,92,1,0,0,0,0,0,0,0,0,0,0,0
696,-31.7183098591549,-13.830985915493,60.4788732394366,71,1,0,0,0,0,0,0,0,0,0,0,0
697,34.8,17.1294117647059,46.6352941176471,85,0,1,0,0,0,0,0,0,0,0,0,0
698,-42.4262295081967,50.8524590163934,-10.7213114754098,61,1,0,0,0,0,0,0,0,0,0,0,0
699,-5.51724137931035,47.7471264367816,37.448275862069,87,1,0,0,0,0,0,0,0,0,0,0,0
700,47.5952380952381,44.8809523809524,-0.595238095238095,84,0,1,0,0,0,0,0,0,0,0,0,0
701,5.23595505617978,-14.876404494382,65.1685393258427,89,0.044943820224719,0.955056179775281,0,0,0,0,0,0,0,0,0,0
702,55.4285714285714,5.06493506493506,13.7142857142857,77,0,1,0,0,0,0,0,0,0,0,0,0
703,-1.8021978021978,39.4285714285714,17.2087912087912,91,0.824175824175824,0.175824175824176,0,0,0,0,0,0,0,0,0,0
704,31.622641509434,-8.15094339622642,67.1698113207547,53,0,1,0,0,0,0,0,0,0,0,0,0
705,-44.0655737704918,32.2950819672131,32.7213114754098,61,1,0,0,0,0,0,0,0,0,0,0,0
706,27.0689655172414,58.0689655172414,1.86206896551724,58,0,1,0,0,0,0,0,0,0,0,0,0
707,-4.3013698630137,-4.19178082191781,61.5342465753425,73,1,0,0,0,0,0,0,0,0,0,0,0
708,40.5757575757576,3.3030303030303,35.8484848484848,66,0,1,0,0,0,0,0,0,0,0,0,0
709,-46.5882352941176,24.5294117647059,21.7058823529412,68,1,0,0,0,0,0,0,0,0,0,0,0
710,11.4942528735632,8.55172413793103,61.8850574712644,87,0,1,0,0,0,0,0,0,0,0,0,0
711,-23.6825396825397,32.984126984127,-20.4126984126984,63,1,0,0,0,0,0,0,0,0,0,0,0
712,46.4266666666667,25.7866666666667,38.2933333333333,75,0,1,0,0,0,0,0,0,0,0,0,0
713,-12.4109589041096,9.47945205479452,68.9041095890411,73,1,0,0,0,0,0,0,0,0,0,0,0
714,50.8235294117647,-11.7647058823529,45.1764705882353,34,0,1,0,0,0,0,0,0,0,0,0,0
715,43.2222222222222,39.6296296296296,-16.7407407407407,54,0,1,0,0,0,0,0,0,0,0,0,0
716,-6.78688524590164,39.344262295082,-2.88524590163934,61,1,0,0,0,0,0,0,0,0,0,0,0
717,19.1111111111111,27.5185185185185,-21.5185185185185,54,0,1,0,0,0,0,0,0,0,0,0,0
718,45.2702702702703,48.9189189189189,9.21621621621622,74,0,1,0,0,0,0,0,0,0,0,0,0
719,-9.64179104477612,23.0149253731343,34.6268656716418,67,1,0,0,0,0,0,0,0,0,0,0,0
720,51.1929824561403,-8.28070175438597,52.5964912280702,57,0,1,0,0,0,0,0,0,0,0,0,0
721,-21.46875,65.15625,14.125,64,1,0,0,0,0,0,0,0,0,0,0,0
722,-58.6779661016949,-7.59322033898305,37.864406779661,59,1,0,0,0,0,0,0,0,0,0,0,0
723,-51.3658536585366,-19.3658536585366,44.3414634146342,41,1,0,0,0,0,0,0,0,0,0,0,0
724,4.15730337078652,60.2247191011236,4.8314606741573,89,0.02247191011236,0.97752808988764,0,0,0,0,0,0,0,0,0,0
725,-50.71875,20.78125,34,64,1,0,0,0,0,0,0,0,0,0,0,0
726,27.8490566037736,-3.39622641509434,47.2452830188679,53,0,1,0,0,0,0,0,0,0,0,0,0
727,17.1071428571429,51.25,32.7857142857143,56,0,1,0,0,0,0,0,0,0,0,0,0
728,18.1643835616438,-1.31506849315068,71.6986301369863,73,0,1,0,0,0,0,0,0,0,0,0,0
729,-57.0344827586207,9.48275862068966,30,58,1,0,0,0,0,0,0,0,0,0,0,0
730,-33.4642857142857,59.7857142857143,-9.64285714285714,56,1,0,0,0,0,0,0,0,0,0,0,0
731,37.5061728395062,5.38271604938272,60.0987654320988,81,0,1,0,0,0,0,0,0,0,0,0,0
732,66.1639344262295,-32.8196721311475,16.3934426229508,61,0,0,0,1,0,0,0,0,0,0,0,0
733,-8.15730337078652,-49.9101123595506,46.1348314606742,89,0,0,1,0,0,0,0,0,0,0,0,0
734,-1.86301369863014,-45.2328767123288,22.1369863013699,73,0,0,0.849315068493151,0.150684931506849,0,0,0,0,0,0,0,0
735,-23.25,-69.0625,3.5,32,0,0,1,0,0,0,0,0,0,0,0,0
736,9.60655737704918,-28.2622950819672,49.8688524590164,61,0,0,0,1,0,0,0,0,0,0,0,0
737,-40.8235294117647,-61.5294117647059,43.5294117647059,85,0,0,1,0,0,0,0,0,0,0,0,0
738,51.9012345679012,-41.4320987654321,29.3086419753086,81,0,0,0,1,0,0,0,0,0,0,0,0
739,-42.9090909090909,-26.9818181818182,45.3454545454545,55,0,0,1,0,0,0,0,0,0,0,0,0
740,53.9473684210526,-20.8947368421053,40.5789473684211,76,0,0,0,1,0,0,0,0,0,0,0,0
741,-11.6774193548387,-61.5161290322581,8.61290322580645,62,0,0,1,0,0,0,0,0,0,0,0,0
742,-57.5769230769231,-17.1538461538462,18.9615384615385,52,0,0,1,0,0,0,0,0,0,0,0,0
743,48.6984126984127,-15.6825396825397,19.3968253968254,63,0,0,0,1,0,0,0,0,0,0,0,0
744,-9.37142857142857,-18.2857142857143,38.9714285714286,35,0,0,1,0,0,0,0,0,0,0,0,0
745,25.3793103448276,-73.3448275862069,33.9310344827586,58,0,0,0,1,0,0,0,0,0,0,0,0
746,-30.5,-39.5833333333333,62.6111111111111,72,0,0,1,0,0,0,0,0,0,0,0,0
747,-54.2264150943396,-44.6037735849057,16.5283018867925,53,0,0,1,0,0,0,0,0,0,0,0,0
748,5.69491525423729,-35.0169491525424,27.1186440677966,59,0,0,0,1,0,0,0,0,0,0,0,0
749,-26.8333333333333,-51.6,42.4333333333333,60,0,0,1,0,0,0,0,0,0,0,0,0
750,39.2926829268293,-69.3658536585366,31.3658536585366,82,0,0,0,1,0,0,0,0,0,0,0,0
751,-16.8,-56.9846153846154,20.9538461538462,65,0,0,1,0,0,0,0,0,0,0,0,0
752,64.4,-3.75,19.25,40,0,0,0,1,0,0,0,0,0,0,0,0
753,-8.72222222222222,-57.1666666666667,-1.22222222222222,36,0,0,1,0,0,0,0,0,0,0,0,0
754,43.3725490196079,-54.2745098039216,41.0980392156863,102,0,0,0,1,0,0,0,0,0,0,0,0
755,10.1764705882353,-39.3529411764706,1.94117647058824,34,0,0,0,1,0,0,0,0,0,0,0,0
756,-57.0606060606061,-62.3939393939394,24.1212121212121,66,0,0,1,0,0,0,0,0,0,0,0,0
757,14.4912280701754,-29.1228070175439,39.4385964912281,57,0,0,0,1,0,0,0,0,0,0,0,0
758,51.3448275862069,-20.9310344827586,49.551724137931,58,0,0,0,1,0,0,0,0,0,0,0,0
759,-23.84375,-55.34375,69.5625,64,0,0,1,0,0,0,0,0,0,0,0,0
760,10.3684210526316,-44.5263157894737,74.8421052631579,38,0,0,0,1,0,0,0,0,0,0,0,0
761,25.8461538461538,-62.0769230769231,3.69230769230769,26,0,0,0,1,0,0,0,0,0,0,0,0
762,20.6938775510204,-68.9795918367347,27.8775510204082,49,0,0,0,1,0,0,0,0,0,0,0,0
763,-20.2,-50.95,2.8,40,0,0,1,0,0,0,0,0,0,0,0,0
764,61.8072289156626,-44.6024096385542,39.0843373493976,83,0,0,0,1,0,0,0,0,0,0,0,0
765,-9.71428571428571,-74.4126984126984,47.7460317460317,63,0,0,1,0,0,0,0,0,0,0,0,0
766,50.3181818181818,-46.5454545454545,16.6363636363636,44,0,0,0,1,0,0,0,0,0,0,0,0
767,-17.6,-39.6333333333333,75.7333333333333,60,0,0,1,0,0,0,0,0,0,0,0,0
768,-54.2558139534884,-38.8139534883721,38.2790697674419,86,0,0,1,0,0,0,0,0,0,0,0,0
769,-10,-46.8988764044944,31.2808988764045,89,0,0,1,0,0,0,0,0,0,0,0,0
770,5.60975609756098,-38.780487804878,61.6585365853659,41,0,0,0,1,0,0,0,0,0,0,0,0
771,-10.4,-45.9333333333333,-2.06666666666667,30,0,0,1,0,0,0,0,0,0,0,0,0
772,-33.25,-61.34375,32.75,64,0,0,1,0,0,0,0,0,0,0,0,0
773,40.4838709677419,-81.1612903225806,26.6129032258064,62,0,0,0,1,0,0,0,0,0,0,0,0
774,42.75,-22.1785714285714,21.3214285714286,56,0,0,0,1,0,0,0,0,0,0,0,0
775,-63.9148936170213,-29.4042553191489,21.4893617021277,47,0,0,1,0,0,0,0,0,0,0,0,0
776,-15.1,-32.85,39.15,40,0,0,1,0,0,0,0,0,0,0,0,0
777,23.7714285714286,-56.8571428571429,21.0857142857143,35,0,0,0,1,0,0,0,0,0,0,0,0
778,35.3488372093023,-34.3720930232558,39.2093023255814,43,0,0,0,1,0,0,0,0,0,0,0,0
779,12.3513513513514,-42.4054054054054,33.0810810810811,74,0,0,0,1,0,0,0,0,0,0,0,0
780,-42.9577464788732,-74.9295774647887,36.9014084507042,71,0,0,1,0,0,0,0,0,0,0,0,0
781,-52.4878048780488,-67.609756097561,19.609756097561,41,0,0,1,0,0,0,0,0,0,0,0,0
782,64.4782608695652,-9,12.5217391304348,46,0,0,0,1,0,0,0,0,0,0,0,0
783,-23.4754098360656,-38.6229508196721,67.7049180327869,61,0,0,1,0,0,0,0,0,0,0,0,0
784,3.64705882352941,-25.9411764705882,34.4411764705882,68,0,0,0.088235294117647,0.911764705882353,0,0,0,0,0,0,0,0
785,17.4716981132075,-40.4905660377358,76.2264150943396,53,0,0,0,1,0,0,0,0,0,0,0,0
786,-4.66666666666667,-51.2156862745098,67.921568627451,51,0,0,1,0,0,0,0,0,0,0,0,0
787,49.0724637681159,-48.1449275362319,55.7101449275362,69,0,0,0,1,0,0,0,0,0,0,0,0
788,-4.63157894736842,-56.7719298245614,6.35087719298246,57,0,0,1,0,0,0,0,0,0,0,0,0
789,-42.5833333333333,-21.875,22.0416666666667,48,0,0,1,0,0,0,0,0,0,0,0,0
790,12.4117647058824,-62.0294117647059,67.4117647058823,68,0,0,0,1,0,0,0,0,0,0,0,0
791,62.9206349206349,-4.41269841269841,27.6190476190476,63,0,0,0,1,0,0,0,0,0,0,0,0
792,-26.3225806451613,-67.2258064516129,8.25806451612903,31,0,0,1,0,0,0,0,0,0,0,0,0
793,48.2985074626866,-69.1641791044776,16.1194029850746,67,0,0,0,1,0,0,0,0,0,0,0,0
794,39,-28.4615384615385,39.7692307692308,52,0,0,0,1,0,0,0,0,0,0,0,0
795,-50.6206896551724,-27,31.8275862068965,58,0,0,1,0,0,0,0,0,0,0,0,0
796,-9.2,-23.4222222222222,49.4222222222222,45,0,0,1,0,0,0,0,0,0,0,0,0
797,-63.3170731707317,-45.3658536585366,16.8780487804878,41,0,0,1,0,0,0,0,0,0,0,0,0
798,-12.12,-57.24,34.28,50,0,0,1,0,0,0,0,0,0,0,0,0
799,14.9545454545455,-25,45.1818181818182,44,0,0,0,1,0,0,0,0,0,0,0,0
800,-3.15,-21.45,28.4,40,0,0,1,0,0,0,0,0,0,0,0,0
