ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
656,29.633,-47.837,47.122,98,0,0,0,0,0,0,0,1,0,0,0,0
657,29.217,-74.348,22.565,46,0,0,0,0,0,0,0,1,0,0,0,0
658,-44.98,-14.49,14.612,49,0,0,0,0,0,0,1,0,0,0,0,0
659,8.8687,-61.172,56.949,99,0,0,0,0,0,0,0,1,0,0,0,0
660,-35.9,-33.55,20,40,0,0,0,0,0,0,1,0,0,0,0,0
661,-43.423,-62.991,35.748,111,0,0,0,0,0,0,1,0,0,0,0,0
662,-17.619,-39.81,75.651,63,0,0,0,0,0,0,1,0,0,0,0,0
663,50.8,-30.667,24.907,75,0,0,0,0,0,0,0,1,0,0,0,0
664,-26.378,-66.811,7.8919,37,0,0,0,0,0,0,1,0,0,0,0,0
665,57.111,-9,10.815,54,0,0,0,0,0,0,0,1,0,0,0,0
666,-44.681,-37.407,60.637,91,0,0,0,0,0,0,1,0,0,0,0,0
667,6.0606,-33.182,55.727,66,0,0,0,0,0,0,0,1,0,0,0,0
668,61.911,-44.857,38.107,112,0,0,0,0,0,0,0,1,0,0,0,0
669,-42.417,-75.278,37.333,72,0,0,0,0,0,0,1,0,0,0,0,0
670,-8.5373,-24.119,49.194,67,0,0,0,0,0,0,1,0,0,0,0,0
671,66.087,-26.203,16.087,69,0,0,0,0,0,0,0,1,0,0,0,0
672,20.136,-68.983,28,59,0,0,0,0,0,0,0,1,0,0,0,0
673,47.012,-22.659,40.871,85,0,0,0,0,0,0,0,1,0,0,0,0
674,-47.494,-36.747,34.386,83,0,0,0,0,0,0,1,0,0,0,0,0
675,-50.708,-29.046,56.677,65,0,0,0,0,0,0,1,0,0,0,0,0
676,55.442,-58.404,35.077,104,0,0,0,0,0,0,0,1,0,0,0,0
677,-17.069,-60.448,15.069,58,0,0,0,0,0,0,1,0,0,0,0,0
678,52.629,-20.971,32.886,70,0,0,0,0,0,0,0,1,0,0,0,0
679,-2.5063,-73.19,42.633,79,0,0,0,0,0,0,0.92405,0.075949,0,0,0,0
680,-61.042,-16.479,21.155,71,0,0,0,0,0,0,1,0,0,0,0,0
681,25.6,-65.2,8.2,30,0,0,0,0,0,0,0,1,0,0,0,0
682,-63.407,-48.185,15.556,54,0,0,0,0,0,0,1,0,0,0,0,0
683,33.342,-34.177,46,79,0,0,0,0,0,0,0,1,0,0,0,0
684,-31.906,-33.875,69.469,64,0,0,0,0,0,0,1,0,0,0,0,0
685,-25.962,-58.423,7.5,52,0,0,0,0,0,0,1,0,0,0,0,0
686,4.5079,-19.619,37.333,63,0,0,0,0,0,0,0.015873,0.98413,0,0,0,0
687,8.9851,-53.522,68.776,67,0,0,0,0,0,0,0,1,0,0,0,0
688,-40.554,-25.6,22.123,65,0,0,0,0,0,0,1,0,0,0,0,0
689,-30.485,-67,29.212,66,0,0,0,0,0,0,1,0,0,0,0,0
690,-4.6667,-51.4,67.333,60,0,0,0,0,0,0,1,0,0,0,0,0
691,59.167,-7.5,32.667,36,0,0,0,0,0,0,0,1,0,0,0,0
692,36.129,-53.634,34.323,93,0,0,0,0,0,0,0,1,0,0,0,0
693,14.458,-21.625,39.25,48,0,0,0,0,0,0,0,1,0,0,0,0
694,-21.869,-48.598,63.29,107,0,0,0,0,0,0,1,0,0,0,0,0
695,-63.867,-14.844,14.844,45,0,0,0,0,0,0,1,0,0,0,0,0
696,39.857,-48.171,62.857,70,0,0,0,0,0,0,0,1,0,0,0,0
697,-51.036,-62.482,42.337,83,0,0,0,0,0,0,1,0,0,0,0,0
698,39.235,-32.5,66.706,68,0,0,0,0,0,0,0,1,0,0,0,0
699,8.0952,-73.667,46.952,84,0,0,0,0,0,0,0,1,0,0,0,0
700,14.742,-46.419,2.8065,62,0,0,0,0,0,0,0,1,0,0,0,0
701,-9.6279,-46.233,-1.3488,43,0,0,0,0,0,0,1,0,0,0,0,0
702,-46.707,-57.657,27.818,99,0,0,0,0,0,0,1,0,0,0,0,0
703,-15.325,-36.75,43.6,80,0,0,0,0,0,0,1,0,0,0,0,0
704,59.104,-57.015,15.642,67,0,0,0,0,0,0,0,1,0,0,0,0
705,-39.472,-30.528,66.038,53,0,0,0,0,0,0,1,0,0,0,0,0
706,57.351,-24.597,50.649,77,0,0,0,0,0,0,0,1,0,0,0,0
707,13.5,-48.053,33.237,76,0,0,0,0,0,0,0,1,0,0,0,0
708,-6.1389,-46.917,15.056,72,0,0,0,0,0,0,1,0,0,0,0,0
709,49.1,-23.075,17.7,80,0,0,0,0,0,0,0,1,0,0,0,0
710,13.102,-47.816,41.776,98,0,0,0,0,0,0,0,1,0,0,0,0
711,33.321,-68.755,23.283,53,0,0,0,0,0,0,0,1,0,0,0,0
712,-8.0879,-30.132,41.473,91,0,0,0,0,0,0,1,0,0,0,0,0
713,-20.407,-52.271,3.1525,59,0,0,0,0,0,0,1,0,0,0,0,0
714,-26.776,-74.896,49.791,67,0,0,0,0,0,0,1,0,0,0,0,0
715,39.233,-81.4,28.967,60,0,0,0,0,0,0,0,1,0,0,0,0
716,-23.248,-58.257,45.208,101,0,0,0,0,0,0,1,0,0,0,0,0
717,-5.4737,-62.789,11.368,76,0,0,0,0,0,0,1,0,0,0,0,0
718,-57.061,-63.51,14.816,49,0,0,0,0,0,0,1,0,0,0,0,0
719,-11.803,-57.377,33.869,61,0,0,0,0,0,0,1,0,0,0,0,0
720,47.268,-46.976,46.683,123,0,0,0,0,0,0,0,1,0,0,0,0
721,22.857,-78.54,46.032,63,0,0,0,0,0,0,0,1,0,0,0,0
722,-27.647,-55.035,37.224,85,0,0,0,0,0,0,1,0,0,0,0,0
723,11.841,-31.25,50.477,88,0,0,0,0,0,0,0,1,0,0,0,0
724,6.2857,-67.024,27.976,84,0,0,0,0,0,0,0,1,0,0,0,0
725,52.805,-48.416,16.416,77,0,0,0,0,0,0,0,1,0,0,0,0
726,39.055,-26.182,20.836,55,0,0,0,0,0,0,0,1,0,0,0,0
727,25.714,-56.571,8.1143,35,0,0,0,0,0,0,0,1,0,0,0,0
728,42.917,-63.78,49.505,109,0,0,0,0,0,0,0,1,0,0,0,0
729,-34.979,-58.542,31.979,96,0,0,0,0,0,0,1,0,0,0,0,0
730,-22.944,-68.722,3.6111,36,0,0,0,0,0,0,1,0,0,0,0,0
731,-4.2292,-59.125,60.417,96,0,0,0,0,0,0,1,0,0,0,0,0
732,4.1224,-18.694,29.143,49,0,0,0,0,0,0,0,1,0,0,0,0
733,-42.119,-31.612,16.299,67,0,0,0,0,0,0,1,0,0,0,0,0
734,56.417,-46.562,48.562,96,0,0,0,0,0,0,0,1,0,0,0,0
735,-32.538,-44.667,68.051,78,0,0,0,0,0,0,1,0,0,0,0,0
736,59.303,-17.618,43.326,89,0,0,0,0,0,0,0,1,0,0,0,0
737,-33.806,-35.306,45.639,72,0,0,0,0,0,0,1,0,0,0,0,0
738,55.694,-64.944,17.639,72,0,0,0,0,0,0,0,1,0,0,0,0
739,-2.0656,-66.689,23.049,61,0,0,0,0,0,0,0.91803,0.081967,0,0,0,0
740,-63.172,-20.69,37.759,58,0,0,0,0,0,0,1,0,0,0,0,0
741,-43.383,-44.681,40.511,94,0,0,0,0,0,0,1,0,0,0,0,0
742,19.214,-51.25,8.2857,56,0,0,0,0,0,0,0,1,0,0,0,0
743,32.122,-34.98,70,49,0,0,0,0,0,0,0,1,0,0,0,0
744,8.7532,-45.948,64.675,77,0,0,0,0,0,0,0,1,0,0,0,0
745,-4.8772,-45.754,62.456,57,0,0,0,0,0,0,1,0,0,0,0,0
746,-58.312,-14.75,11.125,32,0,0,0,0,0,0,1,0,0,0,0,0
747,5.6364,-46.052,16.442,77,0,0,0,0,0,0,0,1,0,0,0,0
748,-12.795,-68.432,62.773,88,0,0,0,0,0,0,1,0,0,0,0,0
749,39.742,-28.323,39.161,62,0,0,0,0,0,0,0,1,0,0,0,0
750,-46.757,-46.405,24.324,74,0,0,0,0,0,0,1,0,0,0,0,0
751,63,-4.5758,27.818,66,0,0,0,0,0,0,0,1,0,0,0,0
752,21.041,-62.027,24.877,73,0,0,0,0,0,0,0,1,0,0,0,0
753,-18.39,-75.896,51.299,77,0,0,0,0,0,0,1,0,0,0,0,0
754,27.976,-54.096,39.494,83,0,0,0,0,0,0,0,1,0,0,0,0
755,58.467,-30.911,20.644,90,0,0,0,0,0,0,0,1,0,0,0,0
756,-26.886,-41.8,55.971,70,0,0,0,0,0,0,1,0,0,0,0,0
757,31.341,-51.25,67.341,88,0,0,0,0,0,0,0,1,0,0,0,0
758,-55.936,-47.723,46.277,94,0,0,0,0,0,0,1,0,0,0,0,0
759,63.094,-50.844,17.906,64,0,0,0,0,0,0,0,1,0,0,0,0
760,-2.6835,-30.025,28.506,79,0,0,0,0,0,0,0.92405,0.075949,0,0,0,0
761,-46.114,-34.543,24.2,70,0,0,0,0,0,0,1,0,0,0,0,0
762,-62.137,-44.959,22.575,73,0,0,0,0,0,0,1,0,0,0,0,0
763,45.618,-74.382,21.353,68,0,0,0,0,0,0,0,1,0,0,0,0
764,-14.118,-44,49.694,85,0,0,0,0,0,0,1,0,0,0,0,0
765,58.175,-15.55,31.825,80,0,0,0,0,0,0,0,1,0,0,0,0
766,14.064,-58.553,39.128,94,0,0,0,0,0,0,0,1,0,0,0,0
767,11.12,-75.173,56.587,75,0,0,0,0,0,0,0,1,0,0,0,0
768,28.627,-39.855,53.831,83,0,0,0,0,0,0,0,1,0,0,0,0
769,50,-9.1515,15.303,66,0,0,0,0,0,0,0,1,0,0,0,0
770,7.0345,-24.92,44.207,87,0,0,0,0,0,0,0,1,0,0,0,0
771,50.167,-43.125,28.562,96,0,0,0,0,0,0,0,1,0,0,0,0
772,-63.07,-24.423,21.718,71,0,0,0,0,0,0,1,0,0,0,0,0
773,-57.135,-31.676,50.243,74,0,0,0,0,0,0,1,0,0,0,0,0
774,64.135,-16.189,16.432,74,0,0,0,0,0,0,0,1,0,0,0,0
775,-3.4211,-39.079,27.211,76,0,0,0,0,0,0,0.98684,0.013158,0,0,0,0
776,-44.4,-61.294,49.388,85,0,0,0,0,0,0,1,0,0,0,0,0
777,24.202,-58.101,47.556,99,0,0,0,0,0,0,0,1,0,0,0,0
778,-48.794,-18.088,20.618,68,0,0,0,0,0,0,1,0,0,0,0,0
779,8.9455,-54.618,3.4182,55,0,0,0,0,0,0,0,1,0,0,0,0
780,-28.191,-52.809,67.957,94,0,0,0,0,0,0,1,0,0,0,0,0
781,32.02,-70.101,39.333,99,0,0,0,0,0,0,0,1,0,0,0,0
782,-19.659,-63.463,20.78,41,0,0,0,0,0,0,1,0,0,0,0,0
783,35.833,-78.857,35.476,84,0,0,0,0,0,0,0,1,0,0,0,0
784,-40.056,-65.577,28,71,0,0,0,0,0,0,1,0,0,0,0,0
785,-12.81,-61.544,4.7848,79,0,0,0,0,0,0,1,0,0,0,0,0
786,50.936,-42.319,54.787,94,0,0,0,0,0,0,0,1,0,0,0,0
787,-50.736,-55.034,49.333,87,0,0,0,0,0,0,1,0,0,0,0,0
788,22.065,-58.495,68.28,93,0,0,0,0,0,0,0,1,0,0,0,0
789,6.16,-54.507,18.907,75,0,0,0,0,0,0,0.013333,0.98667,0,0,0,0
790,65.297,-29.784,31.541,74,0,0,0,0,0,0,0,1,0,0,0,0
791,-1.8966,-16.379,34.759,58,0,0,0,0,0,0,0.93103,0.068966,0,0,0,0
792,-62.703,-30.198,40.659,91,0,0,0,0,0,0,1,0,0,0,0,0
793,-1.9259,-68.296,32.247,81,0,0,0,0,0,0,0.87654,0.12346,0,0,0,0
794,5.9579,-37.747,49.074,95,0,0,0,0,0,0,0,1,0,0,0,0
795,-15.404,-52.846,54.404,104,0,0,0,0,0,0,1,0,0,0,0,0
796,-4.5227,-54.682,8.8182,88,0,0,0,0,0,0,1,0,0,0,0,0
797,-37.884,-49.438,47.587,121,0,0,0,0,0,0,1,0,0,0,0,0
798,-37.277,-37.446,64.241,83,0,0,0,0,0,0,1,0,0,0,0,0
799,35.159,-41.773,68.159,88,0,0,0,0,0,0,0,1,0,0,0,0
800,19.969,-54.154,14.892,65,0,0,0,0,0,0,0,1,0,0,0,0
801,55.872,-41.064,21.34,94,0,0,0,0,0,0,0,1,0,0,0,0
802,-10.523,-70.991,46.318,107,0,0,0,0,0,0,1,0,0,0,0,0
803,16.245,-68.717,34.038,106,0,0,0,0,0,0,0,1,0,0,0,0
804,58.024,-11.049,20.951,82,0,0,0,0,0,0,0,1,0,0,0,0
805,-40.513,-33.821,39.359,78,0,0,0,0,0,0,1,0,0,0,0,0
806,-54.147,-42.758,27.053,95,0,0,0,0,0,0,1,0,0,0,0,0
807,36.019,-35.346,56.561,107,0,0,0,0,0,0,0,1,0,0,0,0
808,4.8136,-56,11.085,59,0,0,0,0,0,0,0.016949,0.98305,0,0,0,0
809,14.846,-25.885,46.462,52,0,0,0,0,0,0,0,1,0,0,0,0
810,50.947,-67.816,33.632,76,0,0,0,0,0,0,0,1,0,0,0,0
811,-10.882,-54.235,72.941,68,0,0,0,0,0,0,1,0,0,0,0,0
812,64.615,-9.2308,13,52,0,0,0,0,0,0,0,1,0,0,0,0
813,5.5686,-37.157,41.098,102,0,0,0,0,0,0,0.058824,0.94118,0,0,0,0
814,19.925,-60.887,57.283,106,0,0,0,0,0,0,0,1,0,0,0,0
815,-62.346,-52.577,22.346,52,0,0,0,0,0,0,1,0,0,0,0,0
816,-63.348,-27.348,30.315,89,0,0,0,0,0,0,1,0,0,0,0,0
817,46.359,-51.026,20.949,78,0,0,0,0,0,0,0,1,0,0,0,0
818,23.854,-47.488,72.488,82,0,0,0,0,0,0,0,1,0,0,0,0
819,-36.253,-74.046,46.46,87,0,0,0,0,0,0,1,0,0,0,0,0
820,-14.323,-54.258,8.3011,93,0,0,0,0,0,0,1,0,0,0,0,0
821,31.333,-78.957,43.71,69,0,0,0,0,0,0,0,1,0,0,0,0
822,-49.387,-69.333,35.547,75,0,0,0,0,0,0,1,0,0,0,0,0
823,50.452,-22.774,48.237,93,0,0,0,0,0,0,0,1,0,0,0,0
824,-50.718,-28.359,34.436,78,0,0,0,0,0,0,1,0,0,0,0,0
825,-23.136,-62.296,35.481,81,0,0,0,0,0,0,1,0,0,0,0,0
826,-7.9259,-65.654,37.185,81,0,0,0,0,0,0,1,0,0,0,0,0
827,41.534,-16.849,15.068,73,0,0,0,0,0,0,0,1,0,0,0,0
828,9.975,-68.125,62.425,80,0,0,0,0,0,0,0,1,0,0,0,0
829,37.083,-74.583,23.167,72,0,0,0,0,0,0,0,1,0,0,0,0
830,-28.602,-50.439,57.057,123,0,0,0,0,0,0,1,0,0,0,0,0
831,-2.9592,-36.163,35.633,98,0,0,0,0,0,0,0.92857,0.071429,0,0,0,0
832,-12.17,-73.957,56.872,94,0,0,0,0,0,0,1,0,0,0,0,0
833,8.8966,-49.057,26.276,87,0,0,0,0,0,0,0,1,0,0,0,0
834,44.863,-55.194,40.259,139,0,0,0,0,0,0,0,1,0,0,0,0
835,-18.494,-48.39,73.013,77,0,0,0,0,0,0,1,0,0,0,0,0
836,-50.794,-21.556,14.603,63,0,0,0,0,0,0,1,0,0,0,0,0
837,-11.632,-34.805,51.034,87,0,0,0,0,0,0,1,0,0,0,0,0
838,62.358,-46.568,27.305,95,0,0,0,0,0,0,0,1,0,0,0,0
839,-43.81,-68.643,43.524,84,0,0,0,0,0,0,1,0,0,0,0,0
840,65.111,-12.444,25.21,81,0,0,0,0,0,0,0,1,0,0,0,0
841,-6.303,-45.576,22.515,66,0,0,0,0,0,0,1,0,0,0,0,0
842,-41.67,-31.029,54.524,103,0,0,0,0,0,0,1,0,0,0,0,0
843,39.843,-69.183,30.591,115,0,0,0,0,0,0,0,1,0,0,0,0
844,62.65,-26.5,44.125,80,0,0,0,0,0,0,0,1,0,0,0,0
845,-53.913,-43.891,38.587,92,0,0,0,0,0,0,1,0,0,0,0,0
846,-11.542,-52.833,62.542,96,0,0,0,0,0,0,1,0,0,0,0,0
847,15.169,-38.27,45.506,89,0,0,0,0,0,0,0,1,0,0,0,0
848,57.282,-36.33,30.563,103,0,0,0,0,0,0,0,1,0,0,0,0
849,1.5745,-61.723,17.638,94,0,0,0,0,0,0,0.45745,0.54255,0,0,0,0
850,-50.045,-45.843,54.966,89,0,0,0,0,0,0,1,0,0,0,0,0
851,-30.54,-68.32,52.72,100,0,0,0,0,0,0,1,0,0,0,0,0
852,17.398,-44.645,67.161,93,0,0,0,0,0,0,0,1,0,0,0,0
853,51.051,-26.077,56.359,78,0,0,0,0,0,0,0,1,0,0,0,0
854,15.386,-51.977,73.614,88,0,0,0,0,0,0,0,1,0,0,0,0
855,-29.011,-52.292,45.461,89,0,0,0,0,0,0,1,0,0,0,0,0
856,-62.94,-40.41,37.518,83,0,0,0,0,0,0,1,0,0,0,0,0
857,32.214,-72.35,50.078,103,0,0,0,0,0,0,0,1,0,0,0,0
858,-10.732,-61.537,67.512,82,0,0,0,0,0,0,1,0,0,0,0,0
859,-29.25,-44.65,46.6,80,0,0,0,0,0,0,1,0,0,0,0,0
860,-4.8596,-47.298,53.912,114,0,0,0,0,0,0,1,0,0,0,0,0
861,25.887,-64.151,41.17,106,0,0,0,0,0,0,0,1,0,0,0,0
862,6.5806,-31.161,35.118,93,0,0,0,0,0,0,0,1,0,0,0,0
863,56.112,-53.483,42.292,89,0,0,0,0,0,0,0,1,0,0,0,0
864,-53.978,-51.618,21.91,89,0,0,0,0,0,0,1,0,0,0,0,0
865,14.531,-58.592,30.714,98,0,0,0,0,0,0,0,1,0,0,0,0
866,5.7429,-40.886,22.571,70,0,0,0,0,0,0,0,1,0,0,0,0
867,56.81,-19.342,15.722,79,0,0,0,0,0,0,0,1,0,0,0,0
868,39.109,-46.764,52.636,110,0,0,0,0,0,0,0,1,0,0,0,0
869,20.609,-43.739,-1.8261,23,0,0,0,0,0,0,0,1,0,0,0,0
870,-41.111,-22.852,15.963,54,0,0,0,0,0,0,1,0,0,0,0,0
871,-3.888,-58.736,29.776,125,0,0,0,0,0,0,0.984,0.016,0,0,0,0
872,55.522,-27.752,39.982,113,0,0,0,0,0,0,0,1,0,0,0,0
873,21.689,-46.067,58.133,90,0,0,0,0,0,0,0,1,0,0,0,0
874,-4.5758,-39.333,58.03,66,0,0,0,0,0,0,1,0,0,0,0,0
875,64.4,-42.171,18.857,70,0,0,0,0,0,0,0,1,0,0,0,0
876,27,-40.818,64.591,88,0,0,0,0,0,0,0,1,0,0,0,0
877,-36.289,-72.289,33.778,90,0,0,0,0,0,0,1,0,0,0,0,0
878,51,-70.163,24.651,86,0,0,0,0,0,0,0,1,0,0,0,0
879,-25.125,-59.536,54.714,112,0,0,0,0,0,0,1,0,0,0,0,0
880,14.083,-75.111,39.278,72,0,0,0,0,0,0,0,1,0,0,0,0
881,16.062,-75.108,48.677,65,0,0,0,0,0,0,0,1,0,0,0,0
882,-61.954,-47.402,31.954,87,0,0,0,0,0,0,1,0,0,0,0,0
883,38.427,-40.239,46.479,117,0,0,0,0,0,0,0,1,0,0,0,0
884,55.733,-19.667,23.267,90,0,0,0,0,0,0,0,1,0,0,0,0
885,5.3902,-44.585,55,82,0,0,0,0,0,0,0,1,0,0,0,0
886,-35.587,-55.413,60.957,92,0,0,0,0,0,0,1,0,0,0,0,0
887,-1.5833,-22.361,43.167,72,0,0,0,0,0,0,0.80556,0.19444,0,0,0,0
888,13.311,-61.267,67.2,90,0,0,0,0,0,0,0,1,0,0,0,0
889,-58.987,-55.266,29.494,79,0,0,0,0,0,0,1,0,0,0,0,0
890,13.683,-40.244,56.488,82,0,0,0,0,0,0,0,1,0,0,0,0
891,4.76,-58.66,26.6,100,0,0,0,0,0,0,0.1,0.9,0,0,0,0
892,28.471,-72.824,31.667,102,0,0,0,0,0,0,0,1,0,0,0,0
893,-54.414,-61.701,33.517,87,0,0,0,0,0,0,1,0,0,0,0,0
894,55.619,-33.429,53.643,84,0,0,0,0,0,0,0,1,0,0,0,0
895,-50.208,-27.325,47.61,77,0,0,0,0,0,0,1,0,0,0,0,0
896,-1.4118,-26.306,36.165,85,0,0,0,0,0,0,0.78824,0.21176,0,0,0,0
897,58.022,-26.09,29.348,89,0,0,0,0,0,0,0,1,0,0,0,0
898,35.082,-47.041,40.184,98,0,0,0,0,0,0,0,1,0,0,0,0
899,-24.2,-61.889,64.022,90,0,0,0,0,0,0,1,0,0,0,0,0
900,36.204,-63.898,55.837,98,0,0,0,0,0,0,0,1,0,0,0,0
901,-34.222,-42.469,39.926,81,0,0,0,0,0,0,1,0,0,0,0,0
902,11.981,-57.533,48.972,107,0,0,0,0,0,0,0,1,0,0,0,0
903,63.147,-34.16,38.507,75,0,0,0,0,0,0,0,1,0,0,0,0
904,55.742,-62.108,25.677,93,0,0,0,0,0,0,0,1,0,0,0,0
905,-50.244,-36.561,53.683,82,0,0,0,0,0,0,1,0,0,0,0,0
906,-22.838,-68.248,44.248,105,0,0,0,0,0,0,1,0,0,0,0,0
907,-26.1,-63.05,2.05,40,0,0,0,0,0,0,1,0,0,0,0,0
908,9.64,-42.12,9.2,50,0,0,0,0,0,0,0,1,0,0,0,0
909,-51.51,-49.878,32.163,98,0,0,0,0,0,0,1,0,0,0,0,0
910,0.43548,-55.145,46.435,124,0,0,0,0,0,0,0.58871,0.41129,0,0,0,0
911,-33.385,-26.872,19.897,39,0,0,0,0,0,0,1,0,0,0,0,0
912,45.527,-52.344,29.935,93,0,0,0,0,0,0,0,1,0,0,0,0
913,-20.576,-40.303,65.909,66,0,0,0,0,0,0,1,0,0,0,0,0
914,-6.9565,-58.835,51.757,115,0,0,0,0,0,0,1,0,0,0,0,0
915,14.079,-67.822,53.01,101,0,0,0,0,0,0,0,1,0,0,0,0
916,-44.667,-44.126,50.27,111,0,0,0,0,0,0,1,0,0,0,0,0
917,47.577,-68.225,15.972,71,0,0,0,0,0,0,0,1,0,0,0,0
918,-16.719,-65.018,51.982,114,0,0,0,0,0,0,1,0,0,0,0,0
919,27.452,-66.43,52.993,135,0,0,0,0,0,0,0,1,0,0,0,0
920,-64.038,-16.885,28.962,52,0,0,0,0,0,0,1,0,0,0,0,0
921,36.376,-62.692,41.068,133,0,0,0,0,0,0,0,1,0,0,0,0
922,-51.026,-21.487,57.231,39,0,0,0,0,0,0,1,0,0,0,0,0
923,5.1594,-55.275,35.928,138,0,0,0,0,0,0,0.065217,0.93478,0,0,0,0
924,-38.761,-65.5,53.043,92,0,0,0,0,0,0,1,0,0,0,0,0
925,-15.559,-63.765,41.382,68,0,0,0,0,0,0,1,0,0,0,0,0
926,-1.0172,-64.034,42.276,116,0,0,0,0,0,0,0.77586,0.22414,0,0,0,0
927,-53.023,-30.614,16.545,88,0,0,0,0,0,0,1,0,0,0,0,0
928,-10.857,-45.75,75.143,56,0,0,0,0,0,0,1,0,0,0,0,0
929,64.342,-38.711,28.658,76,0,0,0,0,0,0,0,1,0,0,0,0
930,-3.2195,-74.024,51.463,82,0,0,0,0,0,0,0.97561,0.02439,0,0,0,0
931,50.238,-55.857,49.905,84,0,0,0,0,0,0,0,1,0,0,0,0
932,39.911,-80.933,21.6,45,0,0,0,0,0,0,0,1,0,0,0,0
933,-32.221,-65.765,41.294,136,0,0,0,0,0,0,1,0,0,0,0,0
934,43.273,-40.977,60.227,88,0,0,0,0,0,0,0,1,0,0,0,0
935,-4,-47.106,37.008,123,0,0,0,0,0,0,1,0,0,0,0,0
936,-39.767,-16.93,20.279,43,0,0,0,0,0,0,1,0,0,0,0,0
937,6.8679,-68.755,37.302,106,0,0,0,0,0,0,0,1,0,0,0,0
938,-27.246,-71.449,34.116,69,0,0,0,0,0,0,1,0,0,0,0,0
939,5.44,-26.36,27.96,50,0,0,0,0,0,0,0,1,0,0,0,0
940,-25.342,-42.301,72.301,73,0,0,0,0,0,0,1,0,0,0,0,0
941,33,-63.136,27.136,44,0,0,0,0,0,0,0,1,0,0,0,0
942,20.33,-68.308,62.176,91,0,0,0,0,0,0,0,1,0,0,0,0
943,64.021,-21.447,34.979,94,0,0,0,0,0,0,0,1,0,0,0,0
944,-7.88,-58.12,41.96,100,0,0,0,0,0,0,1,0,0,0,0,0
945,12.773,-38.987,35.36,75,0,0,0,0,0,0,0,1,0,0,0,0
946,17.345,-40.727,76.145,55,0,0,0,0,0,0,0,1,0,0,0,0
947,53.061,-38.87,40.678,115,0,0,0,0,0,0,0,1,0,0,0,0
948,-48.75,-67.675,27.375,80,0,0,0,0,0,0,1,0,0,0,0,0
949,51.099,-57.408,15.38,71,0,0,0,0,0,0,0,1,0,0,0,0
950,-13.971,-24.257,44,70,0,0,0,0,0,0,1,0,0,0,0,0
951,-50.109,-36.018,43.873,110,0,0,0,0,0,0,1,0,0,0,0,0
952,66.96,-34.96,16,50,0,0,0,0,0,0,0,1,0,0,0,0
953,17.231,-66.821,44.41,117,0,0,0,0,0,0,0,1,0,0,0,0
954,-4.4906,-62.491,3.0566,53,0,0,0,0,0,0,1,0,0,0,0,0
955,11.387,-50.96,12.08,75,0,0,0,0,0,0,0,1,0,0,0,0
956,-62.675,-38.175,29.15,80,0,0,0,0,0,0,1,0,0,0,0,0
957,36.812,-55.505,59.149,101,0,0,0,0,0,0,0,1,0,0,0,0
958,-38.722,-46.701,60.804,97,0,0,0,0,0,0,1,0,0,0,0,0
959,-57.273,-53.909,39.409,88,0,0,0,0,0,0,1,0,0,0,0,0
960,-54.674,-22.261,25.826,92,0,0,0,0,0,0,1,0,0,0,0,0
961,45.018,-30.07,21.193,57,0,0,0,0,0,0,0,1,0,0,0,0
962,45.838,-52.545,56.283,99,0,0,0,0,0,0,0,1,0,0,0,0
963,-51.015,-59.508,20.215,65,0,0,0,0,0,0,1,0,0,0,0,0
964,4.6531,-53.653,55.857,98,0,0,0,0,0,0,0.061224,0.93878,0,0,0,0
965,12.023,-62.736,23.057,87,0,0,0,0,0,0,0,1,0,0,0,0
966,-35.358,-40.587,54.661,109,0,0,0,0,0,0,1,0,0,0,0,0
967,-13.591,-42.023,58.727,88,0,0,0,0,0,0,1,0,0,0,0,0
968,-22.674,-69.717,58.522,92,0,0,0,0,0,0,1,0,0,0,0,0
969,-59.477,-56.215,16.123,65,0,0,0,0,0,0,1,0,0,0,0,0
970,-63.074,-32.148,22.963,54,0,0,0,0,0,0,1,0,0,0,0,0
971,46.457,-32.239,40.913,92,0,0,0,0,0,0,0,1,0,0,0,0
972,-6.9735,-54.566,18.708,113,0,0,0,0,0,0,1,0,0,0,0,0
973,4.5082,-46.918,44.639,122,0,0,0,0,0,0,0.10656,0.89344,0,0,0,0
974,36.943,-55.871,47.771,140,0,0,0,0,0,0,0,1,0,0,0,0
975,45.733,-26.222,62.844,45,0,0,0,0,0,0,0,1,0,0,0,0
976,19.538,-59.885,8.4231,52,0,0,0,0,0,0,0,1,0,0,0,0
977,-43.755,-54.122,55.816,98,0,0,0,0,0,0,1,0,0,0,0,0
978,-10.11,-48.637,30.462,91,0,0,0,0,0,0,1,0,0,0,0,0
979,39.101,-74.067,43.213,89,0,0,0,0,0,0,0,1,0,0,0,0
980,3.2784,-67.588,54.247,97,0,0,0,0,0,0,0.17526,0.82474,0,0,0,0
981,-47.821,-53.714,41.232,112,0,0,0,0,0,0,1,0,0,0,0,0
982,-15.371,-60.152,59.581,105,0,0,0,0,0,0,1,0,0,0,0,0
983,13.861,-52.852,60.33,115,0,0,0,0,0,0,0,1,0,0,0,0
984,59.583,-37.062,46.292,96,0,0,0,0,0,0,0,1,0,0,0,0
985,-8.3659,-49.976,46.585,82,0,0,0,0,0,0,1,0,0,0,0,0
