ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
326,-42.902,-56.828,53.302,215,0,0,0,0,0,0,1,0,0,0,0,0
327,2.3556,-24.613,41.449,225,0,0,0,0,0,0,0.36444,0.63556,0,0,0,0
328,39.548,-55.222,37.722,252,0,0,0,0,0,0,0,1,0,0,0,0
329,10.277,-72.693,44.911,202,0,0,0,0,0,0,0,1,0,0,0,0
330,60.585,-40.057,25.038,212,0,0,0,0,0,0,0,1,0,0,0,0
331,-39.791,-31.213,19.308,211,0,0,0,0,0,0,1,0,0,0,0,0
332,-52.576,-15.12,15.08,250,0,0,0,0,0,0,1,0,0,0,0,0
333,61.049,-29.549,42.176,204,0,0,0,0,0,0,0,1,0,0,0,0
334,-13.282,-41.145,49.391,220,0,0,0,0,0,0,1,0,0,0,0,0
335,27.131,-58.068,49.612,237,0,0,0,0,0,0,0,1,0,0,0,0
336,-35.318,-35.017,66.243,173,0,0,0,0,0,0,1,0,0,0,0,0
337,7.172,-66.753,32.667,186,0,0,0,0,0,0,0,1,0,0,0,0
338,11.268,-45.749,63.978,183,0,0,0,0,0,0,0,1,0,0,0,0
339,-7.0482,-70.711,56.687,166,0,0,0,0,0,0,1,0,0,0,0,0
340,64.132,-21.603,17.51,151,0,0,0,0,0,0,0,1,0,0,0,0
341,-51.898,-45.514,21.119,177,0,0,0,0,0,0,1,0,0,0,0,0
342,-53.141,-24.865,52.049,370,0,0,0,0,0,0,1,0,0,0,0,0
343,53.286,-61.088,35.088,182,0,0,0,0,0,0,0,1,0,0,0,0
344,-38.23,-37.58,51.59,200,0,0,0,0,0,0,1,0,0,0,0,0
345,16.987,-71.74,35.883,154,0,0,0,0,0,0,0,1,0,0,0,0
346,-40.947,-64.872,29.84,188,0,0,0,0,0,0,1,0,0,0,0,0
347,55.733,-42.215,48.81,195,0,0,0,0,0,0,0,1,0,0,0,0
348,-9.2472,-53.101,70.146,178,0,0,0,0,0,0,1,0,0,0,0,0
349,42.212,-30.037,62.544,482,0,0,0,0,0,0,0,1,0,0,0,0
350,61.081,-9.7333,13.052,135,0,0,0,0,0,0,0,1,0,0,0,0
351,-5.5632,-45.655,60.655,174,0,0,0,0,0,0,1,0,0,0,0,0
352,28.628,-58.43,36.826,172,0,0,0,0,0,0,0,1,0,0,0,0
353,12.641,-27.673,45.438,281,0,0,0,0,0,0,0,1,0,0,0,0
354,-53.512,-56.01,42.517,209,0,0,0,0,0,0,1,0,0,0,0,0
355,52.651,-54,16.426,169,0,0,0,0,0,0,0,1,0,0,0,0
356,1.6115,-53.338,30.295,278,0,0,0,0,0,0,0.43525,0.56475,0,0,0,0
357,-31.465,-56.808,62.141,198,0,0,0,0,0,0,1,0,0,0,0,0
358,-3.2583,-27.642,30.093,151,0,0,0,0,0,0,1,0,0,0,0,0
359,-24.247,-58.32,40.134,194,0,0,0,0,0,0,1,0,0,0,0,0
360,-6.0698,-50.76,46.264,258,0,0,0,0,0,0,1,0,0,0,0,0
361,31.202,-47.032,43.894,188,0,0,0,0,0,0,0,1,0,0,0,0
362,-1.2832,-64.566,23.85,173,0,0,0,0,0,0,0.75145,0.24855,0,0,0,0
363,-50.438,-66.769,34.615,169,0,0,0,0,0,0,1,0,0,0,0,0
364,10.022,-58.918,23.148,183,0,0,0,0,0,0,0,1,0,0,0,0
365,-35.011,-61.306,41.742,271,0,0,0,0,0,0,1,0,0,0,0,0
366,-52.723,-26.798,16.766,188,0,0,0,0,0,0,1,0,0,0,0,0
367,64.077,-28.769,29.798,208,0,0,0,0,0,0,0,1,0,0,0,0
368,63.462,-6.1692,22.215,130,0,0,0,0,0,0,0,1,0,0,0,0
369,-9.7068,-58.963,36.733,191,0,0,0,0,0,0,1,0,0,0,0,0
370,46.546,-71.031,31.419,227,0,0,0,0,0,0,0,1,0,0,0,0
371,49.639,-47.815,30.969,227,0,0,0,0,0,0,0,1,0,0,0,0
372,38.635,-60.904,53.837,208,0,0,0,0,0,0,0,1,0,0,0,0
373,-28.435,-45.119,68.56,193,0,0,0,0,0,0,1,0,0,0,0,0
374,-2,-39.983,31.216,232,0,0,0,0,0,0,0.78879,0.21121,0,0,0,0
375,-45.258,-64.708,44.247,178,0,0,0,0,0,0,1,0,0,0,0,0
376,36.987,-48.838,61.93,229,0,0,0,0,0,0,0,1,0,0,0,0
377,54.976,-29.359,52.268,209,0,0,0,0,0,0,0,1,0,0,0,0
378,11.314,-45.285,33.633,207,0,0,0,0,0,0,0,1,0,0,0,0
379,-2.9834,-67.547,36.298,181,0,0,0,0,0,0,0.8674,0.1326,0,0,0,0
380,20.909,-51.455,58.81,242,0,0,0,0,0,0,0,1,0,0,0,0
381,-5.4583,-47.75,18.635,192,0,0,0,0,0,0,1,0,0,0,0,0
382,-57.55,-56.211,27.945,218,0,0,0,0,0,0,1,0,0,0,0,0
383,13.558,-58.549,36.071,226,0,0,0,0,0,0,0,1,0,0,0,0
384,12.633,-61.336,51.156,256,0,0,0,0,0,0,0,1,0,0,0,0
385,-0.16783,-38.734,43.503,286,0,0,0,0,0,0,0.58741,0.41259,0,0,0,0
386,-23.704,-66.956,58.867,203,0,0,0,0,0,0,1,0,0,0,0,0
387,-63.25,-20.319,31.819,144,0,0,0,0,0,0,1,0,0,0,0,0
388,28.611,-72.356,34.189,180,0,0,0,0,0,0,0,1,0,0,0,0
389,7.6889,-70.9,56.4,180,0,0,0,0,0,0,0,1,0,0,0,0
390,-27.737,-46.071,56.98,198,0,0,0,0,0,0,1,0,0,0,0,0
391,-40.946,-21.608,19.297,148,0,0,0,0,0,0,1,0,0,0,0,0
392,50.709,-36.504,40.846,234,0,0,0,0,0,0,0,1,0,0,0,0
393,-61.772,-34.257,37.04,202,0,0,0,0,0,0,1,0,0,0,0,0
394,-18.312,-60.953,18.859,128,0,0,0,0,0,0,1,0,0,0,0,0
395,47.35,-62.97,45.18,200,0,0,0,0,0,0,0,1,0,0,0,0
396,-47.94,-52.233,32.914,232,0,0,0,0,0,0,1,0,0,0,0,0
397,41.811,-42.981,40.075,159,0,0,0,0,0,0,0,1,0,0,0,0
398,42.295,-19.301,19.103,312,0,0,0,0,0,0,0,1,0,0,0,0
399,-53.133,-22.947,28.867,226,0,0,0,0,0,0,1,0,0,0,0,0
400,28.736,-60.378,62.159,201,0,0,0,0,0,0,0,1,0,0,0,0
401,62.606,-49.873,17.887,142,0,0,0,0,0,0,0,1,0,0,0,0
402,-46.057,-35.678,58.322,174,0,0,0,0,0,0,1,0,0,0,0,0
403,49.662,-11.577,12.408,142,0,0,0,0,0,0,0,1,0,0,0,0
404,-20.571,-55.498,68.079,203,0,0,0,0,0,0,1,0,0,0,0,0
405,48.022,-51.641,53.902,184,0,0,0,0,0,0,0,1,0,0,0,0
406,17.006,-56.089,69.665,179,0,0,0,0,0,0,0,1,0,0,0,0
407,-55.269,-34.853,48.944,197,0,0,0,0,0,0,1,0,0,0,0,0
408,7.2193,-51.807,42.535,228,0,0,0,0,0,0,0.02193,0.97807,0,0,0,0
409,-38.337,-46.51,59.551,196,0,0,0,0,0,0,1,0,0,0,0,0
410,-57.591,-59.921,16.252,127,0,0,0,0,0,0,1,0,0,0,0,0
411,53.078,-30.48,23.676,204,0,0,0,0,0,0,0,1,0,0,0,0
412,-12.994,-65.158,64.152,171,0,0,0,0,0,0,1,0,0,0,0,0
413,41.165,-31.146,50.893,206,0,0,0,0,0,0,0,1,0,0,0,0
414,-15.445,-56.718,55.592,245,0,0,0,0,0,0,1,0,0,0,0,0
415,-27.435,-57.424,51.054,184,0,0,0,0,0,0,1,0,0,0,0,0
416,37.983,-68.405,41.733,232,0,0,0,0,0,0,0,1,0,0,0,0
417,19.972,-54.667,19.844,141,0,0,0,0,0,0,0,1,0,0,0,0
418,16.561,-65.755,63.061,196,0,0,0,0,0,0,0,1,0,0,0,0
419,45.244,-39.761,57.062,209,0,0,0,0,0,0,0,1,0,0,0,0
420,-12.605,-32.523,40.709,172,0,0,0,0,0,0,1,0,0,0,0,0
421,61.697,-41.879,37.131,198,0,0,0,0,0,0,0,1,0,0,0,0
422,-1.2963,-62.57,47.689,270,0,0,0,0,0,0,0.66667,0.33333,0,0,0,0
423,1.0355,-17.631,33.206,141,0,0,0,0,0,0,0.48936,0.51064,0,0,0,0
424,54.483,-52.118,42.296,203,0,0,0,0,0,0,0,1,0,0,0,0
425,-62.07,-48.965,17.678,143,0,0,0,0,0,0,1,0,0,0,0,0
426,29.743,-40.29,56.664,241,0,0,0,0,0,0,0,1,0,0,0,0
427,25.899,-48.697,68.636,198,0,0,0,0,0,0,0,1,0,0,0,0
428,-17.356,-67.03,46.06,233,0,0,0,0,0,0,1,0,0,0,0,0
429,-35.165,-66.784,52.794,194,0,0,0,0,0,0,1,0,0,0,0,0
430,-29.337,-74.552,-15.514,181,0,0,0,0,1,0,0,0,0,0,0,0
431,-19.641,-79.006,27.569,167,0,0,0,0,1,0,0,0,0,0,0,0
432,-27.953,-81.422,19.64,211,0,0,0,0,1,0,0,0,0,0,0,0
433,29.494,-70.727,-12.805,154,0,0,0,0,0,1,0,0,0,0,0,0
434,-53.432,-66.392,6.0541,148,0,0,0,0,1,0,0,0,0,0,0,0
435,-12.825,-102.17,2.565,177,0,0,0,0,1,0,0,0,0,0,0,0
436,30.795,-82.943,25.625,176,0,0,0,0,0,1,0,0,0,0,0,0
437,-32.685,-60.152,-10.618,356,0,0,0,0,1,0,0,0,0,0,0,0
438,17.954,-47.171,-8.3871,217,0,0,0,0,0,1,0,0,0,0,0,0
439,-25.829,-70.729,24.403,129,0,0,0,0,1,0,0,0,0,0,0,0
440,-42.231,-80.531,-13.986,147,0,0,0,0,1,0,0,0,0,0,0,0
441,-15.763,-69.05,8.5,160,0,0,0,0,1,0,0,0,0,0,0,0
442,-51.244,-58.04,5.6716,201,0,0,0,0,1,0,0,0,0,0,0,0
443,33.208,-80.189,-7.8365,159,0,0,0,0,0,1,0,0,0,0,0,0
444,19.828,-55.656,0.85938,128,0,0,0,0,0,1,0,0,0,0,0,0
445,20.298,-85.076,38.327,275,0,0,0,0,0,1,0,0,0,0,0,0
446,20.885,-97.609,-10.506,174,0,0,0,0,0,1,0,0,0,0,0,0
447,-19.837,-73.311,-2.7368,209,0,0,0,0,1,0,0,0,0,0,0,0
448,-27.121,-85.48,31.607,173,0,0,0,0,1,0,0,0,0,0,0,0
449,-12.956,-65.265,28.397,136,0,0,0,0,1,0,0,0,0,0,0,0
450,47.421,-64.787,6.5915,328,0,0,0,0,0,1,0,0,0,0,0,0
451,36.16,-78.011,3.7647,187,0,0,0,0,0,1,0,0,0,0,0,0
452,7.9636,-73.982,16.627,220,0,0,0,0,0,1,0,0,0,0,0,0
453,-24.357,-95.006,-14.293,157,0,0,0,0,1,0,0,0,0,0,0,0
454,16.058,-67.892,18.583,240,0,0,0,0,0,1,0,0,0,0,0,0
455,17.427,-87.827,-17.613,150,0,0,0,0,0,1,0,0,0,0,0,0
456,-17.453,-54.842,-4.5895,190,0,0,0,0,1,0,0,0,0,0,0,0
457,14.873,-91.745,27.006,165,0,0,0,0,0,1,0,0,0,0,0,0
458,10.03,-97.107,4.9848,197,0,0,0,0,0,1,0,0,0,0,0,0
459,-47.865,-78.073,6.5907,193,0,0,0,0,1,0,0,0,0,0,0,0
460,41.841,-79.557,-15.239,176,0,0,0,0,0,1,0,0,0,0,0,0
461,-12.011,-66.091,-6.1932,176,0,0,0,0,1,0,0,0,0,0,0,0
462,18.729,-71.15,8.0561,214,0,0,0,0,0,1,0,0,0,0,0,0
463,-6.2124,-78.876,-9.6991,226,0,0,0,0,0.99558,0.0044248,0,0,0,0,0,0
464,-6.0331,-95.193,19.646,181,0,0,0,0,1,0,0,0,0,0,0,0
465,-9.6,-83.215,42.948,135,0,0,0,0,1,0,0,0,0,0,0,0
466,-13.367,-98.544,-12.5,180,0,0,0,0,1,0,0,0,0,0,0,0
467,25.461,-49.305,-8.2695,141,0,0,0,0,0,1,0,0,0,0,0,0
468,37.141,-84.328,14.667,177,0,0,0,0,0,1,0,0,0,0,0,0
469,-23.921,-96.938,6.9153,177,0,0,0,0,1,0,0,0,0,0,0,0
470,-45.026,-76.579,27.026,152,0,0,0,0,1,0,0,0,0,0,0,0
471,10.547,-95.419,-6.5349,172,0,0,0,0,0,1,0,0,0,0,0,0
472,-23.125,-64.591,-10.67,176,0,0,0,0,1,0,0,0,0,0,0,0
473,50.681,-67.376,-2.1418,141,0,0,0,0,0,1,0,0,0,0,0,0
474,-14.612,-87.459,-19.306,170,0,0,0,0,1,0,0,0,0,0,0,0
475,34.577,-90.821,6.6154,156,0,0,0,0,0,1,0,0,0,0,0,0
476,-14.25,-72.455,20,176,0,0,0,0,1,0,0,0,0,0,0,0
477,-36.642,-82.566,29.308,159,0,0,0,0,1,0,0,0,0,0,0,0
478,18.4,-77.265,-12.908,185,0,0,0,0,0,1,0,0,0,0,0,0
479,-13.886,-87.25,34.432,176,0,0,0,0,1,0,0,0,0,0,0,0
480,28.839,-82.258,-18.232,155,0,0,0,0,0,1,0,0,0,0,0,0
481,13.848,-87.139,8.557,237,0,0,0,0,0,1,0,0,0,0,0,0
482,-24.17,-97.705,-3.75,176,0,0,0,0,1,0,0,0,0,0,0,0
483,-22.438,-83.299,7.2271,251,0,0,0,0,1,0,0,0,0,0,0,0
484,17.311,-65.338,-10.081,148,0,0,0,0,0,1,0,0,0,0,0,0
485,6.9399,-76.492,28.514,183,0,0,0,0,0,1,0,0,0,0,0,0
486,-50.216,-72.132,-5.9162,167,0,0,0,0,1,0,0,0,0,0,0,0
487,15.304,-96.906,15.392,181,0,0,0,0,0,1,0,0,0,0,0,0
488,37.408,-68.186,-9.0085,355,0,0,0,0,0,1,0,0,0,0,0,0
489,47.781,-75.294,5.9701,201,0,0,0,0,0,1,0,0,0,0,0,0
490,-42.094,-67.875,2.7917,192,0,0,0,0,1,0,0,0,0,0,0,0
491,-25.966,-81.765,40.765,238,0,0,0,0,1,0,0,0,0,0,0,0
492,-33.276,-91.059,2.6878,221,0,0,0,0,1,0,0,0,0,0,0,0
493,42.729,-84.844,-2.7917,192,0,0,0,0,0,1,0,0,0,0,0,0
494,-15.936,-96.734,14.649,188,0,0,0,0,1,0,0,0,0,0,0,0
495,-28.556,-84.503,-20.011,187,0,0,0,0,1,0,0,0,0,0,0,0
496,17.317,-78.846,1.375,208,0,0,0,0,0,1,0,0,0,0,0,0
497,22.954,-97.185,5.2222,216,0,0,0,0,0,1,0,0,0,0,0,0
498,6.9451,-67.901,7,182,0,0,0,0,0,1,0,0,0,0,0,0
499,-28.347,-91.295,17.789,190,0,0,0,0,1,0,0,0,0,0,0,0
500,-5.974,-76.502,27.368,231,0,0,0,0,1,0,0,0,0,0,0,0
501,-11.422,-90.635,3.4297,249,0,0,0,0,1,0,0,0,0,0,0,0
502,6.7755,-84.929,-13.5,196,0,0,0,0,0.020408,0.97959,0,0,0,0,0,0
503,-40.642,-84.174,16.789,218,0,0,0,0,1,0,0,0,0,0,0,0
504,30.853,-92.789,-3.0316,190,0,0,0,0,0,1,0,0,0,0,0,0
505,2.3813,-81.65,8.9883,257,0,0,0,0,0.37743,0.62257,0,0,0,0,0,0
506,-4.0316,-72.2,0.97895,190,0,0,0,0,0.92105,0.078947,0,0,0,0,0,0
507,-34.47,-89.34,-11.06,200,0,0,0,0,1,0,0,0,0,0,0,0
508,-18.175,-44.841,-10.635,126,0,0,0,0,1,0,0,0,0,0,0,0
509,25.776,-91.439,20.02,196,0,0,0,0,0,1,0,0,0,0,0,0
510,18.196,-83.059,24.725,204,0,0,0,0,0,1,0,0,0,0,0,0
511,-37.125,-73.602,15.284,176,0,0,0,0,1,0,0,0,0,0,0,0
512,-4.3593,-89.892,-13.054,167,0,0,0,0,0.9521,0.047904,0,0,0,0,0,0
513,9.4603,-83.968,35.471,189,0,0,0,0,0,1,0,0,0,0,0,0
514,-11.057,-79.868,4.3208,212,0,0,0,0,1,0,0,0,0,0,0,0
515,-5.0745,-72.755,13.84,188,0,0,0,0,1,0,0,0,0,0,0,0
516,-28.852,-80.472,-4.0093,216,0,0,0,0,1,0,0,0,0,0,0,0
517,28.245,-84.952,9.9864,147,0,0,0,0,0,1,0,0,0,0,0,0
518,-34.888,-79.754,6.2567,187,0,0,0,0,1,0,0,0,0,0,0,0
519,-4.7841,-97.182,-4.75,176,0,0,0,0,0.97727,0.022727,0,0,0,0,0,0
520,-9.9623,-84.506,16.777,265,0,0,0,0,1,0,0,0,0,0,0,0
521,2.7471,-86.358,-1.8366,257,0,0,0,0,0.3463,0.6537,0,0,0,0,0,0
522,-17.642,-91.137,24.968,190,0,0,0,0,1,0,0,0,0,0,0,0
523,-3.8507,-88.179,29.303,201,0,0,0,0,0.9204,0.079602,0,0,0,0,0,0
524,-42.454,-84.278,-2.1959,194,0,0,0,0,1,0,0,0,0,0,0,0
525,-2.6457,-80.394,36.709,127,0,0,0,0,0.86614,0.13386,0,0,0,0,0,0
526,5.6145,-88.112,19.245,249,0,0,0,0,0.096386,0.90361,0,0,0,0,0,0
527,-17.889,-87.542,-7.2841,271,0,0,0,0,1,0,0,0,0,0,0,0
528,-40.635,-62.771,15.133,249,0,0,0,0,1,0,0,0,0,0,0,0
529,-17.55,-76.21,-13.39,200,0,0,0,0,1,0,0,0,0,0,0,0
530,-2.5625,-96.812,7.8021,192,0,0,0,0,0.86979,0.13021,0,0,0,0,0,0
531,-16.38,-72.92,36.34,200,0,0,0,0,1,0,0,0,0,0,0,0
532,-37.879,-73.538,-7.1429,182,0,0,0,0,1,0,0,0,0,0,0,0
533,11.679,-61.359,-1.5897,156,0,0,0,0,0,1,0,0,0,0,0,0
534,19.485,-88.059,-5.8481,237,0,0,0,0,0,1,0,0,0,0,0,0
535,8.5207,-73.595,-4.6446,242,0,0,0,0,0,1,0,0,0,0,0,0
536,-47.897,-71.543,16.023,175,0,0,0,0,1,0,0,0,0,0,0,0
537,23.938,-68.667,-4.8062,129,0,0,0,0,0,1,0,0,0,0,0,0
538,31.836,-90.561,-13.322,171,0,0,0,0,0,1,0,0,0,0,0,0
539,-55.411,-16.899,-31.14,207,0,0,0,0,0,0,0,0,0,0,1,0
540,41.928,-24.326,-20.353,221,0,0,0,0,0,0,0,0,0,0,0,1
541,48.035,-35.31,3.6374,171,0,0,0,0,0,0,0,0,0,0,0,1
542,-54.213,-26.625,7.5375,160,0,0,0,0,0,0,0,0,0,0,1,0
543,-50.29,10.409,-12.71,186,0,0,0,0,0,0,0,0,0,0,1,0
544,50,-67.06,-12.012,168,0,0,0,0,0,0,0,0,0,0,0,1
545,40.74,22.091,-30.338,154,0,0,0,0,0,0,0,0,0,0,0,1
546,-28.264,1.8491,-43.874,159,0,0,0,0,0,0,0,0,0,0,1,0
547,57.12,-35.59,-0.25641,234,0,0,0,0,0,0,0,0,0,0,0,1
548,-30.383,8,-30.889,162,0,0,0,0,0,0,0,0,0,0,1,0
549,-54.395,-61.235,-6.1605,162,0,0,0,0,0,0,0,0,0,0,1,0
550,-40.849,-60.76,-18.615,179,0,0,0,0,0,0,0,0,0,0,1,0
551,65.281,-15.371,5.5393,178,0,0,0,0,0,0,0,0,0,0,0,1
552,-61.24,-37.984,17.643,129,0,0,0,0,0,0,0,0,0,0,1,0
553,40.174,-44.554,-18.641,184,0,0,0,0,0,0,0,0,0,0,0,1
554,-43.878,-13.973,-6.449,147,0,0,0,0,0,0,0,0,0,0,1,0
555,52.311,-6.1333,-19.413,225,0,0,0,0,0,0,0,0,0,0,0,1
556,-25.044,-28.015,-21.544,136,0,0,0,0,0,0,0,0,0,0,1,0
557,31.639,20.297,-36.206,155,0,0,0,0,0,0,0,0,0,0,0,1
558,-42.174,7.8841,-23.411,207,0,0,0,0,0,0,0,0,0,0,1,0
559,61.234,-53.36,6.48,175,0,0,0,0,0,0,0,0,0,0,0,1
560,-43.57,-21.494,5.2152,158,0,0,0,0,0,0,0,0,0,0,1,0
561,47.844,18.671,-22.766,167,0,0,0,0,0,0,0,0,0,0,0,1
562,56.322,-57.779,-17.296,199,0,0,0,0,0,0,0,0,0,0,0,1
563,-26.7,-2.0084,-22.975,474,0,0,0,0,0,0,0,0,0,0,1,0
564,-61.343,-27.053,-24.213,207,0,0,0,0,0,0,0,0,0,0,1,0
565,51.886,-0.67299,-6.9953,211,0,0,0,0,0,0,0,0,0,0,0,1
566,38.818,-68.117,-18.321,137,0,0,0,0,0,0,0,0,0,0,0,1
567,-52.61,-51.507,-22.413,223,0,0,0,0,0,0,0,0,0,0,1,0
568,36.43,-19.15,-27.56,200,0,0,0,0,0,0,0,0,0,0,0,1
569,-28.419,-42.189,-16.865,148,0,0,0,0,0,0,0,0,0,0,1,0
570,58.214,7.0076,-6.2901,131,0,0,0,0,0,0,0,0,0,0,0,1
571,-41.014,20.068,-29.419,148,0,0,0,0,0,0,0,0,0,0,1,0
572,-22.876,-17.314,-27.825,137,0,0,0,0,0,0,0,0,0,0,1,0
573,66.01,-39.824,6.6528,193,0,0,0,0,0,0,0,0,0,0,0,1
574,51.836,-6.3497,-38,183,0,0,0,0,0,0,0,0,0,0,0,1
575,-43.876,-32.456,10.409,259,0,0,0,0,0,0,0,0,0,0,1,0
576,-52.897,-31.825,-3.3299,194,0,0,0,0,0,0,0,0,0,0,1,0
577,30.197,-32.776,-16.224,152,0,0,0,0,0,0,0,0,0,0,0,1
578,-61.812,-12.663,-21.644,202,0,0,0,0,0,0,0,0,0,0,1,0
579,28.296,1.8163,-44.031,196,0,0,0,0,0,0,0,0,0,0,0,1
580,50.342,-50.899,1.8481,158,0,0,0,0,0,0,0,0,0,0,0,1
581,-23.419,11.151,-38.983,179,0,0,0,0,0,0,0,0,0,0,1,0
582,25.055,-25.096,-22.178,146,0,0,0,0,0,0,0,0,0,0,0,1
583,-46.364,-68.378,-17.649,291,0,0,0,0,0,0,0,0,0,0,1,0
584,30.424,5.5326,-24.141,184,0,0,0,0,0,0,0,0,0,0,0,1
585,-61.887,-44.31,8.0469,213,0,0,0,0,0,0,0,0,0,0,1,0
586,42.326,0.38947,-44.158,190,0,0,0,0,0,0,0,0,0,0,0,1
587,-35.279,-23.471,-24.288,208,0,0,0,0,0,0,0,0,0,0,1,0
588,-50.937,-4.2211,-5.2105,190,0,0,0,0,0,0,0,0,0,0,1,0
589,52.754,-47.578,-24.161,199,0,0,0,0,0,0,0,0,0,0,0,1
590,-37.317,7.6878,-41.59,205,0,0,0,0,0,0,0,0,0,0,1,0
591,-62.35,-41.59,-16.6,200,0,0,0,0,0,0,0,0,0,0,1,0
592,61.75,-2.6875,0.7125,160,0,0,0,0,0,0,0,0,0,0,0,1
593,64.413,-21.838,-4,247,0,0,0,0,0,0,0,0,0,0,0,1
594,-58.636,-1.2098,-2.1818,286,0,0,0,0,0,0,0,0,0,0,1,0
595,35.077,-55.923,-16.538,156,0,0,0,0,0,0,0,0,0,0,0,1
596,-48.208,2.9792,-37.073,192,0,0,0,0,0,0,0,0,0,0,1,0
597,45.267,-36.346,-24.188,191,0,0,0,0,0,0,0,0,0,0,0,1
598,-35.124,-50.982,-18.592,169,0,0,0,0,0,0,0,0,0,0,1,0
599,58.065,-58.627,-4.627,185,0,0,0,0,0,0,0,0,0,0,0,1
600,-24.599,-5.0695,-34.246,187,0,0,0,0,0,0,0,0,0,0,1,0
601,24.294,12.494,-39.682,170,0,0,0,0,0,0,0,0,0,0,0,1
602,-60.87,-54.402,0.28261,184,0,0,0,0,0,0,0,0,0,0,1,0
603,-63.285,-18.703,5.2606,165,0,0,0,0,0,0,0,0,0,0,1,0
604,55.758,-23.048,-24.494,231,0,0,0,0,0,0,0,0,0,0,0,1
605,-32.633,18.136,-37.119,177,0,0,0,0,0,0,0,0,0,0,1,0
606,-54.866,-4.1339,-29.062,224,0,0,0,0,0,0,0,0,0,0,1,0
607,61.983,-47.767,-4.7931,232,0,0,0,0,0,0,0,0,0,0,0,1
608,41.533,-0.14667,-14.733,150,0,0,0,0,0,0,0,0,0,0,0,1
609,-53.534,6.5596,-24.87,193,0,0,0,0,0,0,0,0,0,0,1,0
610,65.754,-27.076,7.4971,171,0,0,0,0,0,0,0,0,0,0,0,1
611,-52.611,-21.004,-8.7773,229,0,0,0,0,0,0,0,0,0,0,1,0
612,54.629,-31.371,12.994,159,0,0,0,0,0,0,0,0,0,0,0,1
613,22.219,4.3825,-33.049,183,0,0,0,0,0,0,0,0,0,0,0,1
614,-43.619,-16.848,-28.294,231,0,0,0,0,0,0,0,0,0,0,1,0
615,-63.901,-30.231,10.714,182,0,0,0,0,0,0,0,0,0,0,1,0
616,48.335,10.567,-35.931,233,0,0,0,0,0,0,0,0,0,0,0,1
617,-54,-38.304,-24.164,171,0,0,0,0,0,0,0,0,0,0,1,0
618,-43.229,-2.8889,-16.065,153,0,0,0,0,0,0,0,0,0,0,1,0
619,65.122,-14.868,-15.894,189,0,0,0,0,0,0,0,0,0,0,0,1
620,-37.242,-3.6522,-44.41,161,0,0,0,0,0,0,0,0,0,0,1,0
621,26.551,-6.6204,-24.776,490,0,0,0,0,0,0,0,0,0,0,0,1
622,-50.823,-40.335,3.6172,209,0,0,0,0,0,0,0,0,0,0,1,0
623,61.202,-1.5074,-18.424,203,0,0,0,0,0,0,0,0,0,0,0,1
624,-57.991,-1.1698,-15.717,212,0,0,0,0,0,0,0,0,0,0,1,0
625,54.939,-21.646,7.8171,164,0,0,0,0,0,0,0,0,0,0,0,1
626,-49.234,-8.4577,-40.229,201,0,0,0,0,0,0,0,0,0,0,1,0
627,60.646,-13.249,-27.979,189,0,0,0,0,0,0,0,0,0,0,0,1
628,-65.243,-24.019,-12.991,214,0,0,0,0,0,0,0,0,0,0,1,0
629,-54.688,-46.493,-6.5953,215,0,0,0,0,0,0,0,0,0,0,1,0
630,57.902,-35.18,-23.21,205,0,0,0,0,0,0,0,0,0,0,0,1
631,45.475,-23.284,4.4916,419,0,0,0,0,0,0,0,0,0,0,0,1
632,-43.321,-43.179,-25.202,168,0,0,0,0,0,0,0,0,0,0,1,0
633,36.722,11.932,-42.02,205,0,0,0,0,0,0,0,0,0,0,0,1
634,48.41,-15.459,-29.598,229,0,0,0,0,0,0,0,0,0,0,0,1
635,50.955,-43.967,-13.449,243,0,0,0,0,0,0,0,0,0,0,0,1
636,-47.192,-28.064,-23.352,250,0,0,0,0,0,0,0,0,0,0,1,0
637,56.812,-43.125,10.638,160,0,0,0,0,0,0,0,0,0,0,0,1
638,67.217,-35.104,-5.783,212,0,0,0,0,0,0,0,0,0,0,0,1
639,49.498,-24.95,-3.5616,219,0,0,0,0,0,0,0,0,0,0,0,1
640,-61.459,-12.559,-8.0631,222,0,0,0,0,0,0,0,0,0,0,1,0
641,-39.442,-5.2212,-34.654,208,0,0,0,0,0,0,0,0,0,0,1,0
642,-45.909,-52.505,-12.384,198,0,0,0,0,0,0,0,0,0,0,1,0
643,-52.561,-15.561,4.2683,164,0,0,0,0,0,0,0,0,0,0,1,0
644,30.59,-6.1387,-35.63,173,0,0,0,0,0,0,0,0,0,0,0,1
645,54.713,8.2874,-23.448,174,0,0,0,0,0,0,0,0,0,0,0,1
646,-64.907,-39.831,-3.2444,225,0,0,0,0,0,0,0,0,0,0,1,0
647,-44.517,-41.035,-16.299,201,0,0,0,0,0,0,0,0,0,0,1,0
648,39.972,0.36111,-34.204,216,0,0,0,0,0,0,0,0,0,0,0,1
649,29.946,-42.245,-17.224,147,0,0,0,0,0,0,0,0,0,0,0,1
650,-33.88,-14.689,-34.623,183,0,0,0,0,0,0,0,0,0,0,1,0
