ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
326,-30.452,-71.43,33.581,186,0,0,0,0,0,0,1,0,0,0,0,0
327,30.792,-62.817,32.992,240,0,0,0,0,0,0,0,1,0,0,0,0
328,-61.805,-30.752,25.177,226,0,0,0,0,0,0,1,0,0,0,0,0
329,36.109,-36.076,67.457,184,0,0,0,0,0,0,0,1,0,0,0,0
330,-16.953,-45.322,62.052,233,0,0,0,0,0,0,1,0,0,0,0,0
331,45.809,-69.707,32.701,314,0,0,0,0,0,0,0,1,0,0,0,0
332,13.78,-45.67,60.586,273,0,0,0,0,0,0,0,1,0,0,0,0
333,20.742,-56.656,9.8863,299,0,0,0,0,0,0,0,1,0,0,0,0
334,-53.078,-22.509,27.672,232,0,0,0,0,0,0,1,0,0,0,0,0
335,-49.262,-15.69,15.643,168,0,0,0,0,0,0,1,0,0,0,0,0
336,-0.089041,-39.932,42.479,292,0,0,0,0,0,0,0.59589,0.40411,0,0,0,0
337,18.404,-54.467,0.46729,535,0,0,0,0,0,1,0,0,0,0,0,0
338,-49.78,-72.76,-5.47,200,0,0,0,0,1,0,0,0,0,0,0,0
339,6.6923,-86.252,-12.58,286,0,0,0,0,0.062937,0.93706,0,0,0,0,0,0
340,-1.6618,-76.779,26.529,272,0,0,0,0,0.72059,0.27941,0,0,0,0,0,0
341,-17.141,-55.356,-4.7415,205,0,0,0,0,1,0,0,0,0,0,0,0
342,46.731,-77.68,5.5251,219,0,0,0,0,0,1,0,0,0,0,0,0
343,7.1407,-68.738,10.433,263,0,0,0,0,0,1,0,0,0,0,0,0
344,-51.798,-68.174,7.0826,218,0,0,0,0,1,0,0,0,0,0,0,0
345,-15.376,-87.921,31.97,202,0,0,0,0,1,0,0,0,0,0,0,0
346,-31.725,-77.495,-6.9377,305,0,0,0,0,1,0,0,0,0,0,0,0
347,30.075,-83.972,25.568,213,0,0,0,0,0,1,0,0,0,0,0,0
348,24.895,-52.302,-9.093,172,0,0,0,0,0,1,0,0,0,0,0,0
349,-28.596,-84.22,29.518,282,0,0,0,0,1,0,0,0,0,0,0,0
350,49.963,-70.409,-3.1814,215,0,0,0,0,0,1,0,0,0,0,0,0
351,19.295,-84.912,37.945,329,0,0,0,0,0,1,0,0,0,0,0,0
352,-19.537,-87.5,-19.306,216,0,0,0,0,1,0,0,0,0,0,0,0
353,-40.712,-62.471,14.683,208,0,0,0,0,1,0,0,0,0,0,0,0
354,-13.794,-101.22,0.8412,233,0,0,0,0,1,0,0,0,0,0,0,0
355,41.132,-72.013,-9.7987,159,0,0,0,0,0,1,0,0,0,0,0,0
356,18.517,-74.424,7.3113,302,0,0,0,0,0,1,0,0,0,0,0,0
357,-30.235,-80.678,-18.609,230,0,0,0,0,1,0,0,0,0,0,0,0
358,-15.333,-93.485,21.629,237,0,0,0,0,1,0,0,0,0,0,0,0
359,41.389,-84.416,-5.3894,226,0,0,0,0,0,1,0,0,0,0,0,0
360,-42.54,-73.543,3.9516,289,0,0,0,0,1,0,0,0,0,0,0,0
361,-14.236,-77.744,22.466,305,0,0,0,0,1,0,0,0,0,0,0,0
362,26.704,-91.656,13.312,250,0,0,0,0,0,1,0,0,0,0,0,0
363,17.403,-74.217,-10.543,258,0,0,0,0,0,1,0,0,0,0,0,0
364,-42.48,-65.357,-6.4094,171,0,0,0,0,1,0,0,0,0,0,0,0
365,-28.797,-82.912,5.8176,296,0,0,0,0,1,0,0,0,0,0,0,0
366,-15.536,-69.66,10.66,194,0,0,0,0,1,0,0,0,0,0,0,0
367,25.247,-64.586,-9.272,239,0,0,0,0,0,1,0,0,0,0,0,0
368,-14.123,-76.9,-12.331,260,0,0,0,0,1,0,0,0,0,0,0,0
369,-41.99,-81.314,-12.552,210,0,0,0,0,1,0,0,0,0,0,0,0
370,29.837,-75.122,-11.894,246,0,0,0,0,0,1,0,0,0,0,0,0
371,-4.8765,-89.833,27.227,251,0,0,0,0,0.98805,0.011952,0,0,0,0,0,0
372,22.524,-97.063,2.127,252,0,0,0,0,0,1,0,0,0,0,0,0
373,-31.424,-65.348,-13.435,184,0,0,0,0,1,0,0,0,0,0,0,0
374,12.978,-73.543,22.179,223,0,0,0,0,0,1,0,0,0,0,0,0
375,-16.202,-73.899,35.518,257,0,0,0,0,1,0,0,0,0,0,0,0
376,39.815,-81.036,-16.41,195,0,0,0,0,0,1,0,0,0,0,0,0
377,-47.762,-74.216,19.168,185,0,0,0,0,1,0,0,0,0,0,0,0
378,-27.776,-96.022,0.93284,268,0,0,0,0,1,0,0,0,0,0,0,0
379,8.4848,-81.174,33.523,264,0,0,0,0,0.0037879,0.99621,0,0,0,0,0,0
380,-29.976,-91.889,-11.763,253,0,0,0,0,1,0,0,0,0,0,0,0
381,43.388,-72.197,9.3197,588,0,0,0,0,0,1,0,0,0,0,0,0
382,-50.161,-58.72,5.954,261,0,0,0,0,1,0,0,0,0,0,0,0
383,-39.783,-86.928,-1.087,276,0,0,0,0,1,0,0,0,0,0,0,0
384,17.784,-91.721,26.414,222,0,0,0,0,0,1,0,0,0,0,0,0
385,12.395,-62.807,-3.6567,233,0,0,0,0,0,1,0,0,0,0,0,0
386,18.132,-96.868,-10.404,228,0,0,0,0,0,1,0,0,0,0,0,0
387,-36.131,-74.522,16.939,245,0,0,0,0,1,0,0,0,0,0,0,0
388,-6.3568,-82.423,40.028,213,0,0,0,0,0.99531,0.0046948,0,0,0,0,0,0
389,-18.924,-76.458,0.75636,275,0,0,0,0,1,0,0,0,0,0,0,0
390,17.739,-85.369,18.541,222,0,0,0,0,0,1,0,0,0,0,0,0
391,-4.4516,-73.964,11.369,279,0,0,0,0,0.96416,0.035842,0,0,0,0,0,0
392,-4.098,-96.661,-5.2163,245,0,0,0,0,0.94286,0.057143,0,0,0,0,0,0
393,-20.466,-66.972,-8.6747,249,0,0,0,0,1,0,0,0,0,0,0,0
394,30.472,-90.856,-11.416,250,0,0,0,0,0,1,0,0,0,0,0,0
395,-3.6459,-96.105,11.134,305,0,0,0,0,0.8918,0.1082,0,0,0,0,0,0
396,21.189,-85.279,-17.77,244,0,0,0,0,0,1,0,0,0,0,0,0
397,-27.606,-88.594,17.606,310,0,0,0,0,1,0,0,0,0,0,0,0
398,-12.729,-66.094,27.941,170,0,0,0,0,1,0,0,0,0,0,0,0
399,9.3696,-95.969,0.77043,257,0,0,0,0,0,1,0,0,0,0,0,0
400,33.036,-90.514,1.8893,253,0,0,0,0,0,1,0,0,0,0,0,0
401,16.667,-85.249,-3.6246,309,0,0,0,0,0,1,0,0,0,0,0,0
402,-17.378,-88.513,-4.3285,347,0,0,0,0,1,0,0,0,0,0,0,0
403,34.485,-78.89,3.7797,227,0,0,0,0,0,1,0,0,0,0,0,0
404,-11.31,-84.731,10.69,342,0,0,0,0,1,0,0,0,0,0,0,0
405,6.0787,-74.82,-2.5639,305,0,0,0,0,0.095082,0.90492,0,0,0,0,0,0
406,5.2617,-86.517,20.591,298,0,0,0,0,0.14765,0.85235,0,0,0,0,0,0
407,-41.462,-79.557,27.991,212,0,0,0,0,1,0,0,0,0,0,0,0
408,-24.487,-82.436,40.609,312,0,0,0,0,1,0,0,0,0,0,0,0
409,-3.5869,-84.354,-1.9016,305,0,0,0,0,0.87869,0.12131,0,0,0,0,0,0
410,-8.3411,-69.729,-2.9845,258,0,0,0,0,1,0,0,0,0,0,0,0
411,-41.426,-83.721,13.864,265,0,0,0,0,1,0,0,0,0,0,0,0
412,-25.399,-72.251,24.546,183,0,0,0,0,1,0,0,0,0,0,0,0
413,-19.158,-96.51,10.865,259,0,0,0,0,1,0,0,0,0,0,0,0
414,-21.477,-51.099,-11.04,302,0,0,0,0,1,0,0,0,0,0,0,0
415,6.5742,-83.832,8.2516,310,0,0,0,0,0.1,0.9,0,0,0,0,0,0
416,-16.117,-98.161,-12.798,223,0,0,0,0,1,0,0,0,0,0,0,0
417,-6.861,-87.031,-14.987,223,0,0,0,0,1,0,0,0,0,0,0,0
418,13.883,-96.695,14.084,239,0,0,0,0,0,1,0,0,0,0,0,0
419,-48.273,-50.251,-11.247,271,0,0,0,0,0,0,0,0,0,0,1,0
420,42.652,0.23529,-15.113,221,0,0,0,0,0,0,0,0,0,0,0,1
421,-45.844,8.039,-36.792,308,0,0,0,0,0,0,0,0,0,0,1,0
422,48.833,-10.361,-34.674,288,0,0,0,0,0,0,0,0,0,0,0,1
423,-64.533,-23.109,-12.449,285,0,0,0,0,0,0,0,0,0,0,1,0
424,48.231,18,-21.97,199,0,0,0,0,0,0,0,0,0,0,0,1
425,-44.301,-14.717,-6.2312,173,0,0,0,0,0,0,0,0,0,0,1,0
426,-52.793,5.9714,-23.571,280,0,0,0,0,0,0,0,0,0,0,1,0
427,47.654,-53.897,-3.0588,272,0,0,0,0,0,0,0,0,0,0,0,1
428,49.311,-66.028,-11.962,212,0,0,0,0,0,0,0,0,0,0,0,1
429,-62.068,-17.564,1.2932,266,0,0,0,0,0,0,0,0,0,0,1,0
430,-26.051,-1.6206,-24.055,506,0,0,0,0,0,0,0,0,0,0,1,0
431,59.38,-16.927,-27.197,274,0,0,0,0,0,0,0,0,0,0,0,1
432,38.959,9.5056,-27.184,267,0,0,0,0,0,0,0,0,0,0,0,1
433,36.85,-52.953,-17.165,254,0,0,0,0,0,0,0,0,0,0,0,1
434,25.788,6.5841,-43.354,226,0,0,0,0,0,0,0,0,0,0,0,1
435,-39.962,-44.508,-18.667,264,0,0,0,0,0,0,0,0,0,0,1,0
436,50.052,-8.7414,-2.4569,232,0,0,0,0,0,0,0,0,0,0,0,1
437,-52.077,-21.313,6.1467,259,0,0,0,0,0,0,0,0,0,0,1,0
438,-44.848,-2.0823,-16.535,243,0,0,0,0,0,0,0,0,0,0,1,0
439,-25,-17.298,-28.309,188,0,0,0,0,0,0,0,0,0,0,1,0
440,45.782,-30.069,9.0747,348,0,0,0,0,0,0,0,0,0,0,0,1
441,38.791,-66.692,-18.176,182,0,0,0,0,0,0,0,0,0,0,0,1
442,-65.3,-35.75,-3.4786,280,0,0,0,0,0,0,0,0,0,0,1,0
443,-25.976,-28.107,-21.621,169,0,0,0,0,0,0,0,0,0,0,1,0
444,29.378,-37.544,-16.589,241,0,0,0,0,0,0,0,0,0,0,0,1
445,-59.819,-52.016,-13.669,254,0,0,0,0,0,0,0,0,0,0,1,0
446,53.414,12.419,-11.361,191,0,0,0,0,0,0,0,0,0,0,0,1
447,-54.639,-3.7182,-29.155,291,0,0,0,0,0,0,0,0,0,0,1,0
448,54.846,-30.96,12.503,175,0,0,0,0,0,0,0,0,0,0,0,1
449,-60.535,-52.378,-0.65354,254,0,0,0,0,0,0,0,0,0,0,1,0
450,64.121,-20.463,-4.4295,298,0,0,0,0,0,0,0,0,0,0,0,1
451,52.31,-57.535,-19.085,271,0,0,0,0,0,0,0,0,0,0,0,1
452,-24.513,10.991,-39.301,226,0,0,0,0,0,0,0,0,0,0,1,0
453,33.259,-3.6787,-39.043,305,0,0,0,0,0,0,0,0,0,0,0,1
454,51.077,-22.21,-6.1538,286,0,0,0,0,0,0,0,0,0,0,0,1
455,-51.456,-4.6214,-5.2816,206,0,0,0,0,0,0,0,0,0,0,1,0
456,-28.901,-42.073,-17.539,191,0,0,0,0,0,0,0,0,0,0,1,0
457,-38.897,-57.35,-18.385,234,0,0,0,0,0,0,0,0,0,0,1,0
458,28.593,17.551,-36.686,236,0,0,0,0,0,0,0,0,0,0,0,1
459,-63.119,-28.27,9.1746,252,0,0,0,0,0,0,0,0,0,0,1,0
460,-32.311,1.657,-43.43,309,0,0,0,0,0,0,0,0,0,0,1,0
461,-51.618,-48.243,-23.708,288,0,0,0,0,0,0,0,0,0,0,1,0
462,38.64,11.338,-40.829,275,0,0,0,0,0,0,0,0,0,0,0,1
463,36.051,-17.426,-29.865,237,0,0,0,0,0,0,0,0,0,0,0,1
464,21.41,-6.7377,-28.852,244,0,0,0,0,0,0,0,0,0,0,0,1
465,-54.352,7.037,-8.6481,216,0,0,0,0,0,0,0,0,0,0,1,0
466,65.905,-18.116,6.8737,190,0,0,0,0,0,0,0,0,0,0,0,1
467,55.912,-3.2132,-29.301,272,0,0,0,0,0,0,0,0,0,0,0,1
468,-60.491,-16.448,-24.819,232,0,0,0,0,0,0,0,0,0,0,1,0
469,-37.579,-11.96,-35.104,299,0,0,0,0,0,0,0,0,0,0,1,0
470,65.089,-43.83,-2.7064,235,0,0,0,0,0,0,0,0,0,0,0,1
471,24.333,4.6738,-31.468,282,0,0,0,0,0,0,0,0,0,0,0,1
472,-39.411,-21.385,-24.401,309,0,0,0,0,0,0,0,0,0,0,1,0
473,-46.529,-66.936,-17.791,374,0,0,0,0,0,0,0,0,0,0,1,0
474,60.364,-53.799,5.4067,209,0,0,0,0,0,0,0,0,0,0,0,1
475,-59.812,-5.6796,0.26519,181,0,0,0,0,0,0,0,0,0,0,1,0
476,64.506,-21.885,-16.774,261,0,0,0,0,0,0,0,0,0,0,0,1
477,-62.11,-43.26,7.5984,254,0,0,0,0,0,0,0,0,0,0,1,0
478,55.052,-20.052,7.0104,192,0,0,0,0,0,0,0,0,0,0,0,1
479,50.171,9.0357,-33.107,280,0,0,0,0,0,0,0,0,0,0,0,1
480,40.756,-38.763,-22.756,262,0,0,0,0,0,0,0,0,0,0,0,1
481,56.761,2.5961,-5.3961,255,0,0,0,0,0,0,0,0,0,0,0,1
482,-26.442,-4.8658,-34.684,231,0,0,0,0,0,0,0,0,0,0,1,0
483,40.276,21.409,-31.153,203,0,0,0,0,0,0,0,0,0,0,0,1
484,25.006,-24.221,-23.193,181,0,0,0,0,0,0,0,0,0,0,0,1
485,-60.172,-29.639,-24.017,233,0,0,0,0,0,0,0,0,0,0,1,0
486,61.081,-45.252,-15.634,246,0,0,0,0,0,0,0,0,0,0,0,1
487,-42.71,18.645,-28.346,214,0,0,0,0,0,0,0,0,0,0,1,0
488,-51.6,-14.767,-33.298,305,0,0,0,0,0,0,0,0,0,0,1,0
489,65.897,-31.906,6.3004,233,0,0,0,0,0,0,0,0,0,0,0,1
490,-36.252,7.9391,-26.122,230,0,0,0,0,0,0,0,0,0,0,1,0
491,29.194,3.7527,-18.828,186,0,0,0,0,0,0,0,0,0,0,0,1
492,-45.136,-3.3937,-41.547,287,0,0,0,0,0,0,0,0,0,0,1,0
493,35.605,-28.081,-21.919,248,0,0,0,0,0,0,0,0,0,0,0,1
494,63.226,-6.7007,-15.62,274,0,0,0,0,0,0,0,0,0,0,0,1
495,-42.289,-21.321,5.8868,159,0,0,0,0,0,0,0,0,0,0,1,0
496,61.824,-6.978,0.18502,227,0,0,0,0,0,0,0,0,0,0,0,1
497,-51.763,-39.505,0.80139,287,0,0,0,0,0,0,0,0,0,0,1,0
498,64.339,-32.807,-9.8508,295,0,0,0,0,0,0,0,0,0,0,0,1
499,-54.315,-27.555,-4.5548,292,0,0,0,0,0,0,0,0,0,0,1,0
500,47.091,-22.877,-24.11,308,0,0,0,0,0,0,0,0,0,0,0,1
501,-48.928,-31.684,-23.271,291,0,0,0,0,0,0,0,0,0,0,1,0
502,36.755,-8.6509,-25.406,212,0,0,0,0,0,0,0,0,0,0,0,1
503,60.326,-42.724,10.09,221,0,0,0,0,0,0,0,0,0,0,0,1
504,-60.769,-6.5485,-14.027,299,0,0,0,0,0,0,0,0,0,0,1,0
505,53.114,-10.291,-14.753,316,0,0,0,0,0,0,0,0,0,0,0,1
506,52.319,-45.44,-24.5,232,0,0,0,0,0,0,0,0,0,0,0,1
507,-49.956,-47.844,8.3111,180,0,0,0,0,0,0,0,0,0,0,1,0
508,44.852,0.070312,-42.023,256,0,0,0,0,0,0,0,0,0,0,0,1
509,48.389,-44.562,-14.361,288,0,0,0,0,0,0,0,0,0,0,0,1
510,-48.055,14.71,-17.806,217,0,0,0,0,0,0,0,0,0,0,1,0
511,48.932,-32.192,1.9543,219,0,0,0,0,0,0,0,0,0,0,0,1
512,-36.545,-34.528,-24.196,235,0,0,0,0,0,0,0,0,0,0,1,0
513,57.731,-31.805,-22.97,297,0,0,0,0,0,0,0,0,0,0,0,1
514,-50.878,-34.75,13.303,376,0,0,0,0,0,0,0,0,0,0,1,0
515,-34.059,17.134,-37.235,238,0,0,0,0,0,0,0,0,0,0,1,0
516,-59.157,-38.597,-15.145,325,0,0,0,0,0,0,0,0,0,0,1,0
517,-54.923,-60.89,-6.1319,182,0,0,0,0,0,0,0,0,0,0,1,0
518,-52.952,-16.364,-14.671,313,0,0,0,0,0,0,0,0,0,0,1,0
519,55.953,-39.822,-1.4419,258,0,0,0,0,0,0,0,0,0,0,0,1
520,58.594,-57.414,-6.9317,249,0,0,0,0,0,0,0,0,0,0,0,1
521,54.17,4.7845,-20.276,283,0,0,0,0,0,0,0,0,0,0,0,1
522,37.886,18.171,-8.6833,281,0,0,0,1,0,0,0,0,0,0,0,0
523,-40.485,3.7532,-3.2596,235,0,0,1,0,0,0,0,0,0,0,0,0
524,38.744,-12.131,4.7337,199,0,0,0,1,0,0,0,0,0,0,0,0
525,-32.527,17.902,7.239,205,0,0,1,0,0,0,0,0,0,0,0,0
526,36.487,-0.098859,12.365,263,0,0,0,1,0,0,0,0,0,0,0,0
527,32.963,22.503,5.9581,191,0,0,0,1,0,0,0,0,0,0,0,0
528,-36.278,-2.134,11.885,209,0,0,1,0,0,0,0,0,0,0,0,0
529,41.363,4.1781,-1.1918,292,0,0,0,1,0,0,0,0,0,0,0,0
530,-37.067,-13.663,5.6748,326,0,0,1,0,0,0,0,0,0,0,0,0
531,-36.366,18.594,-5.2574,202,0,0,1,0,0,0,0,0,0,0,0,0
532,-15.695,-8.7682,22.821,151,0,0,0,0,0,0,0,0,1,0,0,0
533,-17.859,-7.5243,-17.33,185,0,0,0,0,0,0,0,0,1,0,0,0
534,-17.983,-2.9746,-2.0678,236,0,0,0,0,0,0,0,0,1,0,0,0
535,27.412,-15.017,-18.168,238,0,0,0,0,0,0,0,0,0,1,0,0
536,26.356,3.1744,7.5302,281,0,0,0,0,0,0,0,0,0,1,0,0
537,19.412,-15.969,7.3882,255,0,0,0,0,0,0,0,0,0,1,0,0
538,-27.327,-18.51,-17.442,294,0,0,0,0,0,0,0,0,1,0,0,0
539,11.144,13.288,-6.991,222,0,0,0,0,0,0,0,0,0,1,0,0
540,28.289,-30.459,-7.2465,353,0,0,0,0,0,0,0,0,0,1,0,0
541,-11.539,13.468,8.8511,282,0,0,0,0,0,0,0,0,1,0,0,0
542,15.066,-26.183,4.4017,229,0,0,0,0,0,0,0,0,0,1,0,0
543,-22.933,12.551,-3.7797,345,0,0,0,0,0,0,0,0,1,0,0,0
544,-6.3226,-11.5,11.911,248,0,0,0,0,0,0,0,0,0.96774,0.032258,0,0
545,13.313,14.341,10.402,323,0,0,0,0,0,0,0,0,0,1,0,0
546,-24.683,3.2195,8.5784,287,0,0,0,0,0,0,0,0,1,0,0,0
547,25.811,-4.3113,-23.953,212,0,0,0,0,0,0,0,0,0,1,0,0
548,-5.92,-21.687,3.2727,275,0,0,0,0,0,0,0,0,0.99273,0.0072727,0,0
549,-26.312,-34,-6.2708,288,0,0,0,0,0,0,0,0,1,0,0,0
550,29.954,-10.356,1.0805,174,0,0,0,0,0,0,0,0,0,1,0,0
551,-13.624,5.1675,17.533,197,0,0,0,0,0,0,0,0,1,0,0,0
552,-16.187,-19.893,9.5518,299,0,0,0,0,0,0,0,0,1,0,0,0
553,16.824,-1.5879,20.442,330,0,0,0,0,0,0,0,0,0,1,0,0
554,-27.119,-11.94,3.8452,168,0,0,0,0,0,0,0,0,1,0,0,0
555,18.78,-1.8571,-1.6374,182,0,0,0,0,0,0,0,0,0,1,0,0
556,-10.242,11.495,-7.1111,198,0,0,0,0,0,0,0,0,1,0,0,0
557,-7.6679,-8.6792,1.8566,265,0,0,0,0,0,0,0,0,1,0,0,0
558,30.625,2.9286,-4.2857,224,0,0,0,0,0,0,0,0,0,1,0,0
559,-13.356,21.695,-0.19492,236,0,0,0,0,0,0,0,0,1,0,0,0
560,8.2784,-4.9377,7.0916,273,0,0,0,0,0,0,0,0,0.021978,0.97802,0,0
561,7.203,-14.074,0.84871,271,0,0,0,0,0,0,0,0,0.02952,0.97048,0,0
562,18.808,-6.7291,-17.576,203,0,0,0,0,0,0,0,0,0,1,0,0
563,-29.278,-2.0549,-2.6275,255,0,0,0,0,0,0,0,0,1,0,0,0
564,-15.205,-29.929,2.8189,254,0,0,0,0,0,0,0,0,1,0,0,0
565,23.663,14.272,-2.6036,338,0,0,0,0,0,0,0,0,0,1,0,0
566,10.357,-15.903,12.773,207,0,0,0,0,0,0,0,0,0,1,0,0
567,-24.532,-5.665,-23.833,203,0,0,0,0,0,0,0,0,1,0,0,0
568,14.828,22.276,0.041379,290,0,0,0,0,0,0,0,0,0,1,0,0
