ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
527,-35.8529411764706,27.5882352941176,33.4411764705882,68,1,0,0,0,0,0,0,0,0,0,0,0
528,10.325,32.175,-24.75,80,0,1,0,0,0,0,0,0,0,0,0,0
529,49.3709677419355,24.0645161290323,35.9677419354839,124,0,1,0,0,0,0,0,0,0,0,0,0
530,22.4634146341463,59.8048780487805,-4.1219512195122,82,0,1,0,0,0,0,0,0,0,0,0,0
531,-41.2923076923077,4.36923076923077,29.0153846153846,65,1,0,0,0,0,0,0,0,0,0,0,0
532,-48.125,14,6.25,64,1,0,0,0,0,0,0,0,0,0,0,0
533,42.2571428571429,-15.5142857142857,62.6857142857143,70,0,1,0,0,0,0,0,0,0,0,0,0
534,-32.0344827586207,25,49.4310344827586,116,1,0,0,0,0,0,0,0,0,0,0,0
535,57.6428571428571,-0.357142857142857,20.25,56,0,1,0,0,0,0,0,0,0,0,0,0
536,32.6727272727273,36.5818181818182,42.6363636363636,110,0,1,0,0,0,0,0,0,0,0,0,0
537,26.9154929577465,0.126760563380282,60.0422535211268,142,0,1,0,0,0,0,0,0,0,0,0,0
538,-45.2266666666667,7.76,1.6,75,1,0,0,0,0,0,0,0,0,0,0,0
539,-13.5957446808511,66.7021276595745,-7.19148936170213,94,1,0,0,0,0,0,0,0,0,0,0,0
540,-30.3018867924528,11.1132075471698,62.0566037735849,106,1,0,0,0,0,0,0,0,0,0,0,0
541,-5.78571428571429,16.5892857142857,44,112,1,0,0,0,0,0,0,0,0,0,0,0
542,9.33333333333333,-8,40.6666666666667,78,0,1,0,0,0,0,0,0,0,0,0,0
543,-62.2978723404255,-3.1063829787234,14.6382978723404,47,1,0,0,0,0,0,0,0,0,0,0,0
544,10.3943661971831,43.9154929577465,50.5352112676056,71,0,1,0,0,0,0,0,0,0,0,0,0
545,40,33.1071428571429,1.35714285714286,56,0,1,0,0,0,0,0,0,0,0,0,0
546,-5.51648351648352,-8.46153846153846,69.6043956043956,91,1,0,0,0,0,0,0,0,0,0,0,0
547,25.6603773584906,-26.1132075471698,74,53,0,1,0,0,0,0,0,0,0,0,0,0
548,-5.92481203007519,49.187969924812,-15.9699248120301,133,1,0,0,0,0,0,0,0,0,0,0,0
549,41.2761904761905,40.9714285714286,9.88571428571429,105,0,1,0,0,0,0,0,0,0,0,0,0
550,1.35593220338983,-6.45762711864407,52.5254237288136,118,0.423728813559322,0.576271186440678,0,0,0,0,0,0,0,0,0,0
551,-57.2063492063492,-14.6984126984127,45.3650793650794,63,1,0,0,0,0,0,0,0,0,0,0,0
552,-33.609756097561,43.1707317073171,-16.9756097560976,41,1,0,0,0,0,0,0,0,0,0,0,0
553,13.8717948717949,50.7948717948718,-20.7179487179487,78,0,1,0,0,0,0,0,0,0,0,0,0
554,18.2051282051282,32.4871794871795,-21.4871794871795,78,0,1,0,0,0,0,0,0,0,0,0,0
555,63.3454545454545,-34.0727272727273,33.3636363636364,110,0,0,0,1,0,0,0,0,0,0,0,0
556,-27,-43.0227272727273,55.7954545454546,88,0,0,1,0,0,0,0,0,0,0,0,0
557,14.3063063063063,-38.4684684684685,44.7387387387387,111,0,0,0,1,0,0,0,0,0,0,0,0
558,57.3404255319149,-26.5531914893617,51.3404255319149,94,0,0,0,1,0,0,0,0,0,0,0,0
559,-27.6421052631579,-53.0947368421053,68.1684210526316,95,0,0,1,0,0,0,0,0,0,0,0,0
560,26.5740740740741,-64.1296296296296,39.6851851851852,108,0,0,0,1,0,0,0,0,0,0,0,0
561,-61.5675675675676,-47.0630630630631,35.045045045045,111,0,0,1,0,0,0,0,0,0,0,0,0
562,-27.3783783783784,-71.8918918918919,34.7027027027027,74,0,0,1,0,0,0,0,0,0,0,0,0
563,55.6936936936937,-30.0900900900901,38.3603603603604,111,0,0,0,1,0,0,0,0,0,0,0,0
564,20.64,-43.92,-1.68,25,0,0,0,1,0,0,0,0,0,0,0,0
565,-50.0963855421687,-19.6385542168675,21.6385542168675,83,0,0,1,0,0,0,0,0,0,0,0,0
566,-9.44186046511628,-18.6511627906977,39.3488372093023,43,0,0,1,0,0,0,0,0,0,0,0,0
567,19.4736842105263,-59.719298245614,8.8421052631579,57,0,0,0,1,0,0,0,0,0,0,0,0
568,-58.7619047619048,-17.8412698412698,21.5238095238095,63,0,0,1,0,0,0,0,0,0,0,0,0
569,39.8208955223881,-17.7313432835821,17.7910447761194,67,0,0,0,1,0,0,0,0,0,0,0,0
570,-44.875,-26.0625,62.5,64,0,0,1,0,0,0,0,0,0,0,0,0
571,17.3207547169811,-40.4905660377358,76.1132075471698,53,0,0,0,1,0,0,0,0,0,0,0,0
572,-51.2,-59.2571428571429,19.9428571428571,70,0,0,1,0,0,0,0,0,0,0,0,0
573,-4.33333333333333,-62.7666666666667,3.93333333333333,60,0,0,1,0,0,0,0,0,0,0,0,0
574,-16.1388888888889,-56.8888888888889,21.5277777777778,72,0,0,1,0,0,0,0,0,0,0,0,0
575,52.8705882352941,-68.3529411764706,19.7411764705882,85,0,0,0,1,0,0,0,0,0,0,0,0
576,-39.3725490196078,-24.156862745098,16.2745098039216,51,0,0,1,0,0,0,0,0,0,0,0,0
577,9.2,-41.84,9.08,50,0,0,0,1,0,0,0,0,0,0,0,0
578,-12.5904761904762,-33.0285714285714,49.0666666666667,105,0,0,1,0,0,0,0,0,0,0,0,0
579,27.1048951048951,-71.5384615384615,48.8391608391608,143,0,0,0,1,0,0,0,0,0,0,0,0
580,39.9,-81.25,21.6,40,0,0,0,1,0,0,0,0,0,0,0,0
581,-24.5747126436782,-42.3218390804598,72.1379310344828,87,0,0,1,0,0,0,0,0,0,0,0,0
582,4.41463414634146,-56.2926829268293,13.0731707317073,82,0,0,0.048780487804878,0.951219512195122,0,0,0,0,0,0,0,0
583,-40.7391304347826,-30.7391304347826,42.2826086956522,92,0,0,1,0,0,0,0,0,0,0,0,0
584,49.5061728395062,-16.1481481481482,18.7160493827161,81,0,0,0,1,0,0,0,0,0,0,0,0
585,6.37383177570093,-21.7383177570093,40.803738317757,107,0,0,0,1,0,0,0,0,0,0,0,0
586,64.5714285714286,-9.18367346938776,12.734693877551,49,0,0,0,1,0,0,0,0,0,0,0,0
587,20.5373134328358,-60.865671641791,57.089552238806,134,0,0,0,1,0,0,0,0,0,0,0,0
588,-55.6,-45.3142857142857,16.6857142857143,70,0,0,1,0,0,0,0,0,0,0,0,0
589,-4.44736842105263,-41.7105263157895,60.8421052631579,76,0,0,1,0,0,0,0,0,0,0,0,0
590,-64.4642857142857,-16.0714285714286,27.1071428571429,56,0,0,1,0,0,0,0,0,0,0,0,0
591,-26.2105263157895,-57.2982456140351,30.5263157894737,57,0,0,1,0,0,0,0,0,0,0,0,0
592,48.0877192982456,-54.4561403508772,23.4385964912281,114,0,0,0,1,0,0,0,0,0,0,0,0
593,5.22033898305085,-32.7118644067797,55.1525423728814,59,0,0,0,1,0,0,0,0,0,0,0,0
594,53.7402597402597,-18.4415584415584,51.012987012987,77,0,0,0,1,0,0,0,0,0,0,0,0
595,-43.4246575342466,-71.0684931506849,33.4520547945205,73,0,0,1,0,0,0,0,0,0,0,0,0
596,10.7333333333333,-45.5,74.2333333333333,60,0,0,0,1,0,0,0,0,0,0,0,0
597,-12.1176470588235,-26.5647058823529,39.0352941176471,85,0,0,1,0,0,0,0,0,0,0,0,0
598,12.1875,-57.3125,9.90625,64,0,0,0,1,0,0,0,0,0,0,0,0
599,25.7977528089888,-79.7303370786517,43.8876404494382,89,0,0,0,1,0,0,0,0,0,0,0,0
600,39.5342465753425,-29.0958904109589,39.7260273972603,73,0,0,0,1,0,0,0,0,0,0,0,0
601,21.8,-60.2222222222222,23.3333333333333,90,0,0,0,1,0,0,0,0,0,0,0,0
602,52.3010752688172,-30.8387096774194,25.6559139784946,93,0,0,0,1,0,0,0,0,0,0,0,0
603,-40.9052631578947,-65.4736842105263,27.7473684210526,95,0,0,1,0,0,0,0,0,0,0,0,0
604,-46.2388059701493,-34.6268656716418,24.5074626865672,67,0,0,1,0,0,0,0,0,0,0,0,0
605,-19.6585365853659,-63.4634146341463,20.780487804878,41,0,0,1,0,0,0,0,0,0,0,0,0
606,-3.12280701754386,-22.6666666666667,28.6315789473684,57,0,0,1,0,0,0,0,0,0,0,0,0
607,-55.8571428571429,-22.2142857142857,50.25,56,0,0,1,0,0,0,0,0,0,0,0,0
608,30.4,-61.6,31.2842105263158,95,0,0,0,1,0,0,0,0,0,0,0,0
609,-28.25,-38.925,63.75,80,0,0,1,0,0,0,0,0,0,0,0,0
610,-34.3809523809524,-35.8333333333333,46.3095238095238,84,0,0,1,0,0,0,0,0,0,0,0,0
611,54.1538461538462,-52.2937062937063,40.3076923076923,143,0,0,0,1,0,0,0,0,0,0,0,0
612,25.5714285714286,-37.9285714285714,73.8928571428571,56,0,0,0,1,0,0,0,0,0,0,0,0
613,14.6744186046512,-29.9302325581395,40.3023255813954,86,0,0,0,1,0,0,0,0,0,0,0,0
614,64.2173913043478,-4,19.4782608695652,46,0,0,0,1,0,0,0,0,0,0,0,0
615,-5.62,-73.62,55.56,100,0,0,1,0,0,0,0,0,0,0,0,0
616,-44.7123287671233,-54.6027397260274,21.5616438356164,73,0,0,1,0,0,0,0,0,0,0,0,0
617,38.9803921568627,-26.7058823529412,21.0196078431373,51,0,0,0,1,0,0,0,0,0,0,0,0
618,19.4772727272727,-68.3409090909091,28.3863636363636,88,0,0,0,1,0,0,0,0,0,0,0,0
619,48.544,-48.048,54.944,125,0,0,0,1,0,0,0,0,0,0,0,0
620,5.51612903225807,-26.8709677419355,27.9032258064516,62,0,0,0,1,0,0,0,0,0,0,0,0
621,46.1443298969072,-24.5154639175258,40.4329896907217,97,0,0,0,1,0,0,0,0,0,0,0,0
622,-53.609756097561,-21.4959349593496,31.1707317073171,123,0,0,1,0,0,0,0,0,0,0,0,0
623,28.1702127659574,-40.6595744680851,54.3404255319149,94,0,0,0,1,0,0,0,0,0,0,0,0
624,-2.55421686746988,-41.1325301204819,27.1325301204819,83,0,0,0.879518072289157,0.120481927710843,0,0,0,0,0,0,0,0
625,5.40983606557377,-38.9508196721311,60.2950819672131,61,0,0,0,1,0,0,0,0,0,0,0,0
626,66.9333333333333,-35.6666666666667,16.5666666666667,60,0,0,0,1,0,0,0,0,0,0,0,0
627,-28.1495327102804,-61.3084112149533,61.3457943925234,107,0,0,1,0,0,0,0,0,0,0,0,0
628,-5.38235294117647,-33.9705882352941,56.0294117647059,68,0,0,1,0,0,0,0,0,0,0,0,0
629,4.07352941176471,-58.8676470588235,28.0735294117647,136,0,0,0.198529411764706,0.801470588235294,0,0,0,0,0,0,0,0
630,-20.1612903225806,-58.2903225806452,8.38709677419355,62,0,0,1,0,0,0,0,0,0,0,0,0
631,-37.104,-51.376,46.48,125,0,0,1,0,0,0,0,0,0,0,0,0
632,-11.3809523809524,-55.4761904761905,60.0476190476191,126,0,0,1,0,0,0,0,0,0,0,0,0
633,-28.188679245283,-32.6415094339623,56.6037735849057,53,0,0,1,0,0,0,0,0,0,0,0,0
634,-17.3090909090909,-60.4727272727273,15.2363636363636,55,0,0,1,0,0,0,0,0,0,0,0,0
635,-63.0149253731343,-31.6119402985075,23.134328358209,67,0,0,1,0,0,0,0,0,0,0,0,0
636,37.5454545454545,-74.5757575757576,21.7575757575758,66,0,0,0,1,0,0,0,0,0,0,0,0
637,-11.4285714285714,-50.5274725274725,38.9450549450549,91,0,0,1,0,0,0,0,0,0,0,0,0
638,62.5671641791045,-4.80597014925373,27.6417910447761,67,0,0,0,1,0,0,0,0,0,0,0,0
639,47.7777777777778,-40.2222222222222,21.0277777777778,72,0,0,0,1,0,0,0,0,0,0,0,0
640,25.4,-56.15,8.1,40,0,0,0,1,0,0,0,0,0,0,0,0
641,-63.4716981132075,-48,15.5471698113208,53,0,0,1,0,0,0,0,0,0,0,0,0
642,-63.8846153846154,-14.9230769230769,15.3846153846154,52,0,0,1,0,0,0,0,0,0,0,0,0
643,4.66666666666667,-57.7857142857143,62.9761904761905,84,0,0,0,1,0,0,0,0,0,0,0,0
644,44.2394366197183,-47.0281690140845,41.6901408450704,142,0,0,0,1,0,0,0,0,0,0,0,0
645,39.0666666666667,-32.1333333333333,67.1666666666667,60,0,0,0,1,0,0,0,0,0,0,0,0
646,57.4933333333333,-15.0133333333333,31.8133333333333,75,0,0,0,1,0,0,0,0,0,0,0,0
647,-42.4444444444444,-58.4296296296296,41.6148148148148,135,0,0,1,0,0,0,0,0,0,0,0,0
648,52,-55.9759036144578,15.2289156626506,83,0,0,0,1,0,0,0,0,0,0,0,0
649,-13.2702702702703,-78.7027027027027,50.9189189189189,74,0,0,1,0,0,0,0,0,0,0,0,0
650,64.1333333333333,-45.4666666666667,17.3,60,0,0,0,1,0,0,0,0,0,0,0,0
651,-8.92307692307692,-57.0384615384615,-0.461538461538462,52,0,0,1,0,0,0,0,0,0,0,0,0
652,57.3076923076923,-8.61538461538462,11.0769230769231,52,0,0,0,1,0,0,0,0,0,0,0,0
653,-38.6037735849057,-30.9811320754717,66.2641509433962,53,0,0,1,0,0,0,0,0,0,0,0,0
654,-11.3506493506494,-22.5454545454545,46.5714285714286,77,0,0,1,0,0,0,0,0,0,0,0,0
655,8.76086956521739,-74.0652173913044,46.0217391304348,92,0,0,0,1,0,0,0,0,0,0,0,0
656,-47.7222222222222,-31.2777777777778,16.4444444444444,72,0,0,1,0,0,0,0,0,0,0,0,0
657,-54.4190476190476,-43.2571428571429,27.3904761904762,105,0,0,1,0,0,0,0,0,0,0,0,0
658,-8.26666666666667,-45.9666666666667,6.13333333333333,60,0,0,1,0,0,0,0,0,0,0,0,0
659,-58.3636363636364,-14.4848484848485,11.2727272727273,33,0,0,1,0,0,0,0,0,0,0,0,0
660,-9.89873417721519,-61.9493670886076,66.379746835443,79,0,0,1,0,0,0,0,0,0,0,0,0
661,-19.4285714285714,-41.9523809523809,64.4285714285714,84,0,0,1,0,0,0,0,0,0,0,0,0
662,51.5042735042735,-67.4871794871795,30.5299145299145,117,0,0,0,1,0,0,0,0,0,0,0,0
663,13.447619047619,-29.2761904761905,49.1428571428571,105,0,0,0,1,0,0,0,0,0,0,0,0
664,33.4772727272727,-33.9545454545455,44.5681818181818,88,0,0,0,1,0,0,0,0,0,0,0,0
665,-51.8,-67.1333333333333,20.7,60,0,0,1,0,0,0,0,0,0,0,0,0
666,-3.03296703296703,-74.4395604395604,44.8131868131868,91,0,0,0.989010989010989,0.010989010989011,0,0,0,0,0,0,0,0
667,66.054054054054,-25.7297297297297,15.9459459459459,74,0,0,0,1,0,0,0,0,0,0,0,0
668,32.1923076923077,-35.1923076923077,70,52,0,0,0,1,0,0,0,0,0,0,0,0
669,-42.432,-42.112,49.456,125,0,0,1,0,0,0,0,0,0,0,0,0
670,13.4285714285714,-41.8809523809524,34.3095238095238,84,0,0,0,1,0,0,0,0,0,0,0,0
671,21,-46.0588235294118,4.05882352941176,34,0,0,0,1,0,0,0,0,0,0,0,0
672,4.14545454545455,-18.6909090909091,29.8181818181818,55,0,0,0,1,0,0,0,0,0,0,0,0
673,61.9375,-8.375,34.28125,64,0,0,0,1,0,0,0,0,0,0,0,0
674,41.6571428571429,-37.0095238095238,38.8,105,0,0,0,1,0,0,0,0,0,0,0,0
675,-28.6534653465347,-74.2772277227723,42.0990099009901,101,0,0,1,0,0,0,0,0,0,0,0,0
676,-55.8556701030928,-59.8556701030928,35.1134020618557,97,0,0,1,0,0,0,0,0,0,0,0,0
677,46.3555555555556,-23.0222222222222,20,90,0,0,0,1,0,0,0,0,0,0,0,0
678,25.9065420560748,-73.5327102803738,36.8411214953271,107,0,0,0,1,0,0,0,0,0,0,0,0
679,-59.5280898876405,-24.9213483146067,43.6179775280899,89,0,0,1,0,0,0,0,0,0,0,0,0
680,-11.1276595744681,-40.3829787234043,37.6595744680851,94,0,0,1,0,0,0,0,0,0,0,0,0
681,-33.9550561797753,-47.7977528089888,35.3258426966292,89,0,0,1,0,0,0,0,0,0,0,0,0
682,62.7640449438202,-24.4943820224719,42.4719101123596,89,0,0,0,1,0,0,0,0,0,0,0,0
683,-2.04761904761905,-66.2142857142857,23.7857142857143,84,0,0,0.928571428571429,0.071428571428572,0,0,0,0,0,0,0,0
684,34.5348837209302,-47.2558139534884,39.6976744186046,86,0,0,0,1,0,0,0,0,0,0,0,0
685,-12,-47.0666666666667,65.8095238095238,105,0,0,1,0,0,0,0,0,0,0,0,0
686,-16.4444444444444,-61.7142857142857,2.50793650793651,63,0,0,1,0,0,0,0,0,0,0,0,0
687,-47.9354838709677,-45.5806451612903,21.741935483871,62,0,0,1,0,0,0,0,0,0,0,0,0
688,-12.58,-61,37.38,100,0,0,1,0,0,0,0,0,0,0,0,0
689,31.7777777777778,-72.3838383838384,30.3838383838384,99,0,0,0,1,0,0,0,0,0,0,0,0
690,-44.1219512195122,-36.1219512195122,61.7073170731707,82,0,0,1,0,0,0,0,0,0,0,0,0
691,10.7415730337079,-55.1910112359551,69.7977528089888,89,0,0,0,1,0,0,0,0,0,0,0,0
692,-39.3448275862069,-33.2758620689655,17.9655172413793,58,0,0,1,0,0,0,0,0,0,0,0,0
693,64.6666666666667,-15.030303030303,28.5757575757576,66,0,0,0,1,0,0,0,0,0,0,0,0
694,5.83098591549296,-41.2112676056338,21.9718309859155,71,0,0,0,1,0,0,0,0,0,0,0,0
695,-56.8674698795181,-61.9518072289157,24.7228915662651,83,0,0,1,0,0,0,0,0,0,0,0,0
696,-22.7446808510638,-58.4468085106383,45.7446808510638,94,0,0,1,0,0,0,0,0,0,0,0,0
697,55.7049180327869,-44,22.0655737704918,122,0,0,0,1,0,0,0,0,0,0,0,0
698,-51.2380952380952,-21.3809523809524,57,42,0,0,1,0,0,0,0,0,0,0,0,0
699,13.8918918918919,-47.3513513513514,51.8198198198198,111,0,0,0,1,0,0,0,0,0,0,0,0
700,-11.2923076923077,-45.6,-0.123076923076923,65,0,0,1,0,0,0,0,0,0,0,0,0
701,42.7551020408163,-43.6122448979592,60.8775510204082,98,0,0,0,1,0,0,0,0,0,0,0,0
702,-13.2622950819672,-45.016393442623,48.5245901639344,122,0,0,1,0,0,0,0,0,0,0,0,0
703,42.6538461538462,-9.23076923076923,19.9230769230769,52,0,0,0,1,0,0,0,0,0,0,0,0
704,8.74576271186441,-54.135593220339,3.38983050847458,59,0,0,0,1,0,0,0,0,0,0,0,0
705,-63.4647887323944,-22.7042253521127,19.6619718309859,71,0,0,1,0,0,0,0,0,0,0,0,0
706,-60.4705882352941,-55.0823529411765,17.5529411764706,85,0,0,1,0,0,0,0,0,0,0,0,0
707,14.8363636363636,-21.7090909090909,40.3636363636364,55,0,0,0,1,0,0,0,0,0,0,0,0
708,20.9756097560976,-53.6829268292683,17.9024390243902,82,0,0,0,1,0,0,0,0,0,0,0,0
709,35.9583333333333,-75.0416666666667,44.625,96,0,0,0,1,0,0,0,0,0,0,0,0
710,40.6136363636364,-28.75,50.25,88,0,0,0,1,0,0,0,0,0,0,0,0
711,-2.28571428571429,-22.7619047619048,42.8809523809524,84,0,0,0.857142857142857,0.142857142857143,0,0,0,0,0,0,0,0
712,-27.1851851851852,-52.1975308641975,41.3827160493827,81,0,0,1,0,0,0,0,0,0,0,0,0
713,46.8780487804878,-48.9918699186992,29.7235772357724,123,0,0,0,1,0,0,0,0,0,0,0,0
714,45.8823529411765,-69.6176470588235,17.3529411764706,68,0,0,0,1,0,0,0,0,0,0,0,0
715,-34.0987654320988,-71.9753086419753,31.2839506172839,81,0,0,1,0,0,0,0,0,0,0,0,0
716,8.84705882352941,-46.3058823529412,65.0588235294118,85,0,0,0,1,0,0,0,0,0,0,0,0
717,19.7752808988764,-74.561797752809,55.3932584269663,89,0,0,0,1,0,0,0,0,0,0,0,0
718,-3.13157894736842,-62.8421052631579,13.7368421052632,76,0,0,0.973684210526316,0.026315789473684,0,0,0,0,0,0,0,0
719,-2.97560975609756,-32.0243902439024,28.0487804878049,82,0,0,0.963414634146341,0.036585365853659,0,0,0,0,0,0,0,0
720,64.4415584415584,-21.2467532467532,22.5714285714286,77,0,0,0,1,0,0,0,0,0,0,0,0
721,-53,-13.3214285714286,14.6785714285714,56,0,0,1,0,0,0,0,0,0,0,0,0
722,-57.0980392156863,-33.5686274509804,49.5686274509804,102,0,0,1,0,0,0,0,0,0,0,0,0
723,15.3103448275862,-74.0919540229885,36.3448275862069,87,0,0,0,1,0,0,0,0,0,0,0,0
724,35.3781512605042,-67.7142857142857,50.6890756302521,119,0,0,0,1,0,0,0,0,0,0,0,0
725,54.4590163934426,-37.2459016393443,53.5737704918033,122,0,0,0,1,0,0,0,0,0,0,0,0
726,5.78688524590164,-40.8852459016393,48.9672131147541,122,0,0,0,1,0,0,0,0,0,0,0,0
727,57.6393442622951,-61.016393442623,15.3770491803279,61,0,0,0,1,0,0,0,0,0,0,0,0
728,44.4827586206897,-14.4827586206897,13.1034482758621,58,0,0,0,1,0,0,0,0,0,0,0,0
729,27.8217821782178,-41.0693069306931,63.4455445544555,101,0,0,0,1,0,0,0,0,0,0,0,0
730,6.98947368421053,-67.4947368421053,28.5052631578947,95,0,0,0,1,0,0,0,0,0,0,0,0
731,-47.8613861386139,-56.2376237623762,50.9108910891089,101,0,0,1,0,0,0,0,0,0,0,0,0
732,-33.2391304347826,-67.4347826086957,55.1739130434783,92,0,0,1,0,0,0,0,0,0,0,0,0
733,-51,-68.1395348837209,30.6511627906977,86,0,0,1,0,0,0,0,0,0,0,0,0
734,-46.5934065934066,-37.010989010989,35.2747252747253,91,0,0,1,0,0,0,0,0,0,0,0,0
735,-4.37362637362637,-51.8681318681319,65.2527472527473,91,0,0,1,0,0,0,0,0,0,0,0,0
736,-7.38888888888889,-46.9166666666667,21.8888888888889,72,0,0,1,0,0,0,0,0,0,0,0,0
737,39.5897435897436,-80.5384615384615,29.1538461538462,78,0,0,0,1,0,0,0,0,0,0,0,0
738,59.010101010101,-31.8989898989899,21.1515151515152,99,0,0,0,1,0,0,0,0,0,0,0,0
739,28.6185567010309,-54.8247422680412,39.6494845360825,97,0,0,0,1,0,0,0,0,0,0,0,0
740,-55.4878048780488,-29.1219512195122,18.3414634146341,82,0,0,1,0,0,0,0,0,0,0,0,0
741,46.8333333333333,-75.6875,24.6666666666667,96,0,0,0,1,0,0,0,0,0,0,0,0
742,14.88,-60.224,27.568,125,0,0,0,1,0,0,0,0,0,0,0,0
743,-1.3968253968254,-16.3809523809524,34.6666666666667,63,0,0,0.857142857142857,0.142857142857143,0,0,0,0,0,0,0,0
744,44.4107142857143,-66.6428571428571,45.5892857142857,112,0,0,0,1,0,0,0,0,0,0,0,0
745,61.2761904761905,-41.7142857142857,41.1619047619048,105,0,0,0,1,0,0,0,0,0,0,0,0
746,-63,-20.6388888888889,36.2777777777778,72,0,0,1,0,0,0,0,0,0,0,0,0
747,-37.1578947368421,-54.9263157894737,31.2421052631579,95,0,0,1,0,0,0,0,0,0,0,0,0
748,57.6210526315789,-13.2421052631579,21.9578947368421,95,0,0,0,1,0,0,0,0,0,0,0,0
749,-62.7826086956522,-45.9565217391304,23.4782608695652,92,0,0,1,0,0,0,0,0,0,0,0,0
750,17.3454545454545,-45.9272727272727,64.8363636363636,110,0,0,0,1,0,0,0,0,0,0,0,0
751,-5.10769230769231,-48.4923076923077,54.3230769230769,130,0,0,1,0,0,0,0,0,0,0,0,0
752,-32.2020202020202,-44.6060606060606,67.4141414141414,99,0,0,1,0,0,0,0,0,0,0,0,0
753,29.728813559322,-59.3728813559322,62.8135593220339,118,0,0,0,1,0,0,0,0,0,0,0,0
754,-13.7777777777778,-52.0888888888889,5.73333333333333,90,0,0,1,0,0,0,0,0,0,0,0,0
755,-36.5581395348837,-66.7596899224806,38.8372093023256,129,0,0,1,0,0,0,0,0,0,0,0,0
756,5.14545454545455,-48.7090909090909,55.5818181818182,110,0,0,0,1,0,0,0,0,0,0,0,0
757,-52.0666666666667,-46.6222222222222,51.9777777777778,90,0,0,1,0,0,0,0,0,0,0,0,0
758,55.6880733944954,-47.0642201834862,48.0366972477064,109,0,0,0,1,0,0,0,0,0,0,0,0
759,-33.2692307692308,-29.0769230769231,20.0384615384615,52,0,0,1,0,0,0,0,0,0,0,0,0
760,-13.3584905660377,-42.5471698113208,56.5283018867925,106,0,0,1,0,0,0,0,0,0,0,0,0
761,12.4504504504505,-54.3963963963964,19.2612612612613,111,0,0,0,1,0,0,0,0,0,0,0,0
762,-10.6913580246914,-55.1604938271605,72.0987654320988,81,0,0,1,0,0,0,0,0,0,0,0,0
763,59.3,-16.4,45.4666666666667,60,0,0,0,1,0,0,0,0,0,0,0,0
764,-61.1509433962264,-38.0188679245283,41.7358490566038,106,0,0,1,0,0,0,0,0,0,0,0,0
765,7.34545454545455,-33.4909090909091,35.6363636363636,110,0,0,0,1,0,0,0,0,0,0,0,0
766,-51.936,-49.872,35.648,125,0,0,1,0,0,0,0,0,0,0,0,0
767,62.078431372549,-50.7647058823529,24.9607843137255,102,0,0,0,1,0,0,0,0,0,0,0,0
768,32.7184466019417,-49.6116504854369,64.5631067961165,103,0,0,0,1,0,0,0,0,0,0,0,0
769,-15.0408163265306,-72.7142857142857,55.8775510204082,98,0,0,1,0,0,0,0,0,0,0,0,0
770,43.9407407407408,-38.3851851851852,49.2740740740741,135,0,0,0,1,0,0,0,0,0,0,0,0
771,10.3703703703704,-74.9382716049383,56.0246913580247,81,0,0,0,1,0,0,0,0,0,0,0,0
772,-49.593984962406,-36.8721804511278,44.7669172932331,133,0,0,1,0,0,0,0,0,0,0,0,0
773,46.12,-62.28,20.62,100,0,0,0,1,0,0,0,0,0,0,0,0
774,-30.2105263157895,-44.3789473684211,45.2,95,0,0,1,0,0,0,0,0,0,0,0,0
775,-0.36986301369863,-59.2328767123288,37.027397260274,146,0,0,0.643835616438356,0.356164383561644,0,0,0,0,0,0,0,0
776,-62.9565217391304,-37.7391304347826,29.9347826086957,92,0,0,1,0,0,0,0,0,0,0,0,0
777,36.4423076923077,-54.1538461538462,34.7692307692308,104,0,0,0,1,0,0,0,0,0,0,0,0
778,-4.92307692307692,-55.1538461538462,7.07692307692308,78,0,0,1,0,0,0,0,0,0,0,0,0
779,12.9010989010989,-47.978021978022,42.2197802197802,91,0,0,0,1,0,0,0,0,0,0,0,0
780,54.7751937984496,-22.9767441860465,29.1317829457364,129,0,0,0,1,0,0,0,0,0,0,0,0
781,-18.5111111111111,-49.8444444444444,72.2222222222222,90,0,0,1,0,0,0,0,0,0,0,0,0
782,43.3739130434783,-73.9130434782609,36.5913043478261,115,0,0,0,1,0,0,0,0,0,0,0,0
783,22.9203539823009,-59.5221238938053,47.3628318584071,113,0,0,0,1,0,0,0,0,0,0,0,0
784,-4.5,-47.8,33.3833333333333,120,0,0,1,0,0,0,0,0,0,0,0,0
785,13.0857142857143,-39.0285714285714,56,105,0,0,0,1,0,0,0,0,0,0,0,0
786,61.75,-47.5357142857143,34.0714285714286,112,0,0,0,1,0,0,0,0,0,0,0,0
787,-48.72,-66.82,40.32,100,0,0,1,0,0,0,0,0,0,0,0,0
788,-51.6595744680851,-29.2765957446808,36.8510638297872,94,0,0,1,0,0,0,0,0,0,0,0,0
789,-22.4181818181818,-63.5090909090909,38.1090909090909,110,0,0,1,0,0,0,0,0,0,0,0,0
790,13.1666666666667,-46.3055555555556,2.63888888888889,72,0,0,0,1,0,0,0,0,0,0,0,0
791,-47.3793103448276,-23.2413793103448,15.7586206896552,58,0,0,1,0,0,0,0,0,0,0,0,0
792,25.6,-65.2,8.2,30,0,0,0,1,0,0,0,0,0,0,0,0
