ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
323,26.368,7.9302,-42.717,315,0,0,0,0,0,0,0,0,0,0,0,1
324,-37.942,-15.901,-28.445,485,0,0,0,0,0,0,0,0,0,0,1,0
325,52.287,-16.9,-9.0414,411,0,0,0,0,0,0,0,0,0,0,0,1
326,40.808,-26.238,-23.028,428,0,0,0,0,0,0,0,0,0,0,0,1
327,-54.915,-15.79,-30.01,400,0,0,0,0,0,0,0,0,0,0,1,0
328,-52.553,-60.802,-16.736,329,0,0,0,0,0,0,0,0,0,0,1,0
329,52.263,5.9091,-28.379,396,0,0,0,0,0,0,0,0,0,0,0,1
330,60.994,-50.094,6.1375,320,0,0,0,0,0,0,0,0,0,0,0,1
331,44.183,0.46608,-15.392,339,0,0,0,0,0,0,0,0,0,0,0,1
332,-46.079,15.938,-22.808,354,0,0,0,0,0,0,0,0,0,0,1,0
333,-22.874,-5.7593,-26.448,540,0,0,0,0,0,0,0,0,0,0,1,0
334,-65.247,-29.561,-8.1919,396,0,0,0,0,0,0,0,0,0,0,1,0
335,51.29,-31.33,-0.080605,397,0,0,0,0,0,0,0,0,0,0,0,1
336,65.112,-28.239,-7.4338,385,0,0,0,0,0,0,0,0,0,0,0,1
337,48.081,-4.4371,-38.19,421,0,0,0,0,0,0,0,0,0,0,0,1
338,-31.677,-3.5439,-40.328,421,0,0,0,0,0,0,0,0,0,0,1,0
339,-53.519,6.6551,-9.7623,345,0,0,0,0,0,0,0,0,0,0,1,0
340,55.868,-15.842,-27.753,469,0,0,0,0,0,0,0,0,0,0,0,1
341,-28.108,-28.595,-22.479,259,0,0,0,0,0,0,0,0,0,0,1,0
342,-36.365,18.126,-35.186,285,0,0,0,0,0,0,0,0,0,0,1,0
343,44.535,18.568,-26.022,359,0,0,0,0,0,0,0,0,0,0,0,1
344,-48.656,-19.423,4.6135,326,0,0,0,0,0,0,0,0,0,0,1,0
345,-62.702,-44.713,4.1492,362,0,0,0,0,0,0,0,0,0,0,1,0
346,50.097,-65,-13.021,288,0,0,0,0,0,0,0,0,0,0,0,1
347,-46.62,-11.059,-7.2753,287,0,0,0,0,0,0,0,0,0,0,1,0
348,48.161,-52.967,-4.4389,360,0,0,0,0,0,0,0,0,0,0,0,1
349,58.322,-3.3287,-19.697,429,0,0,0,0,0,0,0,0,0,0,0,1
350,42.368,9.0098,-39.137,408,0,0,0,0,0,0,0,0,0,0,0,1
351,27.308,6.5572,-30.663,341,0,0,0,0,0,0,0,0,0,0,0,1
352,45.479,-40.234,-21.077,453,0,0,0,0,0,0,0,0,0,0,0,1
353,-58.412,-37.04,15.798,277,0,0,0,0,0,0,0,0,0,0,1,0
354,59.428,-56.375,-6.1272,283,0,0,0,0,0,0,0,0,0,0,0,1
355,-60.093,-9.2658,-17.19,474,0,0,0,0,0,0,0,0,0,0,1,0
356,-30.707,-42.266,-18.076,263,0,0,0,0,0,0,0,0,0,0,1,0
357,-50.14,-46.545,7.2763,257,0,0,0,0,0,0,0,0,0,0,1,0
358,64.209,-33.013,7.319,373,0,0,0,0,0,0,0,0,0,0,0,1
359,47.917,-25.083,11.388,242,0,0,0,0,0,0,0,0,0,0,0,1
360,-46.732,-47.475,-12.059,339,0,0,0,0,0,0,0,0,0,0,1,0
361,-60.206,-45.077,-12.319,427,0,0,0,0,0,0,0,0,0,0,1,0
362,-39.803,7.7831,-6.0136,295,0,0,1,0,0,0,0,0,0,0,0,0
363,39.056,-4.505,6,602,0,0,0,1,0,0,0,0,0,0,0,0
364,-37.983,-2.9826,6.7267,344,0,0,1,0,0,0,0,0,0,0,0,0
365,38.71,16.184,-7.4688,369,0,0,0,1,0,0,0,0,0,0,0,0
366,-35.628,-16.364,9.4459,231,0,0,1,0,0,0,0,0,0,0,0,0
367,-33.081,19.277,4.1303,307,0,0,1,0,0,0,0,0,0,0,0,0
368,33.451,19.31,6.6196,255,0,0,0,1,0,0,0,0,0,0,0,0
369,-12.788,19.525,2.7654,358,0,0,0,0,0,0,0,0,1,0,0,0
370,22.526,-5.7529,-20.746,437,0,0,0,0,0,0,0,0,0,1,0,0
371,-26.54,-26.253,-11.793,600,0,0,0,0,0,0,0,0,1,0,0,0
372,-11.311,11.356,-6.8939,264,0,0,0,0,0,0,0,0,1,0,0,0
373,16.773,0.0085837,20.747,233,0,0,0,0,0,0,0,0,0,1,0,0
374,28.042,-24.766,-11.357,569,0,0,0,0,0,0,0,0,0,1,0,0
375,-21.352,-6.4543,-20.778,383,0,0,0,0,0,0,0,0,1,0,0,0
376,-10.111,-10.383,7.1913,596,0,0,0,0,0,0,0,0,1,0,0,0
377,25.631,4.5642,6.6648,358,0,0,0,0,0,0,0,0,0,1,0,0
378,-26.506,-8.3466,0.042155,427,0,0,0,0,0,0,0,0,1,0,0,0
379,-24.572,2.6316,8.4803,304,0,0,0,0,0,0,0,0,1,0,0,0
380,13.353,13.405,11.353,346,0,0,0,0,0,0,0,0,0,1,0,0
381,15.326,-14.29,14.084,359,0,0,0,0,0,0,0,0,0,1,0,0
382,29.72,-8.7938,0.23346,257,0,0,0,0,0,0,0,0,0,1,0,0
383,16.33,20.935,-0.37209,430,0,0,0,0,0,0,0,0,0,1,0,0
384,-15.119,-26.592,5.4514,463,0,0,0,0,0,0,0,0,1,0,0,0
385,-24.049,9.88,-3.4444,450,0,0,0,0,0,0,0,0,1,0,0,0
386,-13.628,2.2846,17.273,506,0,0,0,0,0,0,0,0,1,0,0,0
387,13.965,7.1202,-5.39,341,0,0,0,0,0,0,0,0,0,1,0,0
388,7.8211,-8.1504,3.622,492,0,0,0,0,0,0,0,0,0.046748,0.95325,0,0
389,27.301,8.8023,-4.8367,349,0,0,0,0,0,0,0,0,0,1,0,0
390,-3.656,-18.414,2.6414,343,0,0,0,0,0,0,0,0,0.86297,0.13703,0,0
391,15.143,-23.315,4.8374,406,0,0,0,0,0,0,0,0,0,1,0,0
